time, value
0.005, -0.05608439445
0.045, -0.05506467819
0.085, -0.05506467819
0.125, -0.05404496193
0.165, -0.05506467819
0.205, -0.05506467819
0.245, -0.05404496193
0.285, -0.05404496193
0.325, -0.05506467819
0.365, -0.05506467819
0.405, -0.05404496193
0.445, -0.05608439445
0.485, -0.05506467819
0.525, -0.05506467819
0.564, -0.05506467819
0.604, -0.05404496193
0.644, -0.05302524567
0.684, -0.05608439445
0.724, -0.05506467819
0.764, -0.05506467819
0.804, -0.05506467819
0.844, -0.05404496193
0.884, -0.05506467819
0.924, -0.05506467819
0.964, -0.05506467819
1.004, -0.05506467819
1.044, -0.05506467819
1.084, -0.05506467819
1.124, -0.05506467819
1.164, -0.05506467819
1.204, -0.05404496193
1.244, -0.05506467819
1.284, -0.05506467819
1.324, -0.05506467819
1.364, -0.05506467819
1.404, -0.05404496193
1.444, -0.05506467819
1.484, -0.05506467819
1.524, -0.05404496193
1.564, -0.05506467819
1.604, -0.05404496193
1.644, -0.05506467819
1.684, -0.05506467819
1.724, -0.05608439445
1.764, -0.05404496193
1.804, -0.05404496193
1.844, -0.05506467819
1.884, -0.05506467819
1.924, -0.05506467819
1.964, -0.05506467819
2.004, -0.05506467819
2.044, -0.05404496193
2.084, -0.05506467819
2.124, -0.05608439445
2.164, -0.05506467819
2.204, -0.05506467819
2.244, -0.05608439445
2.284, -0.05506467819
2.324, -0.05608439445
2.364, -0.05506467819
2.404, -0.05404496193
2.444, -0.05608439445
2.484, -0.05404496193
2.524, -0.05506467819
2.564, -0.05506467819
2.604, -0.05608439445
2.643, -0.05404496193
2.683, -0.05404496193
2.723, -0.05506467819
2.763, -0.05506467819
2.803, -0.05404496193
2.843, -0.05506467819
2.883, -0.05404496193
2.923, -0.05608439445
2.963, -0.05404496193
3.003, -0.05608439445
3.043, -0.05506467819
3.083, -0.05404496193
3.123, -0.05404496193
3.163, -0.05404496193
3.203, -0.05506467819
3.243, -0.05404496193
3.283, -0.05506467819
3.323, -0.05404496193
3.363, -0.05506467819
3.403, -0.05404496193
3.443, -0.05404496193
3.483, -0.05404496193
3.523, -0.05404496193
3.563, -0.05608439445
3.603, -0.05608439445
3.643, -0.05506467819
3.683, -0.05506467819
3.723, -0.05404496193
