time, value
0.071, 16.734375
0.141, 16.375
0.221, 18.84375
0.291, 16.90625
0.371, 16.96875
0.441, 14.671875
0.521, 15.953125
0.591, 15.4765625
0.671, 15.4453125
0.741, 17.46875
0.821, 15.3203125
0.891, 15.90625
0.971, 16.515625
1.041, 16.953125
1.121, 15.75
1.191, 17.0625
1.271, 17.5
1.341, 17.140625
1.421, 16.875
1.491, 17.546875
1.571, 16.640625
1.641, 17.640625
1.721, 15.2421875
1.791, 16.5625
1.871, 18.84375
1.941, 16.578125
2.021, 16.640625
2.091, 15.6875
2.171, 16.34375
2.241, 16.328125
2.321, 17.265625
2.391, 16.046875
2.471, 17.390625
2.541, 15.2734375
2.621, 16.78125
2.691, 13.765625
2.771, 17.078125
2.841, 15.5
2.921, 15.8046875
2.991, 17.140625
3.071, 15.421875
3.141, 16.9375
3.221, 17.1875
3.291, 16.328125
3.371, 17.875
3.441, 16.875
3.521, 15.3671875
3.591, 16.40625
3.671, 16.921875
3.741, 17.09375
3.821, 18.546875
3.891, 16.234375
3.971, 16.75
4.041, 14.734375
4.121, 16.34375
4.191, 17.265625
4.271, 16.6875
4.341, 16.984375
4.421, 16.453125
4.491, 15.3203125
4.571, 17.765625
4.641, 14.9609375
4.721, 16.609375
4.791, 16.6875
4.871, 17.46875
4.941, 16.609375
5.021, 18.125
5.091, 14.71875
5.171, 18.390625
5.241, 17.65625
5.321, 18.609375
5.391, 16.390625
5.471, 17.8125
5.541, 16.34375
5.621, 18.078125
5.691, 16.59375
5.771, 17.671875
5.841, 17.640625
5.921, 17.109375
5.991, 16.484375
6.071, 16.265625
6.141, 17.0625
6.221, 17.765625
6.291, 15.5234375
6.371, 16.453125
6.441, 16.765625
6.521, 16.171875
6.591, 17.921875
6.671, 15.6796875
6.741, 16.28125
6.821, 16.765625
6.891, 15.7734375
6.971, 15.0390625
7.041, 15.0078125
7.121, 17.03125
7.191, 17.296875
7.271, 17
7.341, 16.109375
7.421, 18.078125
7.491, 15.8671875
7.571, 15.421875
7.641, 17.09375
7.721, 16.1875
7.791, 16.09375
7.871, 16.703125
7.941, 15.578125
8.021, 16.90625
8.091, 17.765625
8.171, 16.5
8.241, 18.59375
8.321, 16.5625
8.391, 16.578125
8.471, 17.9375
8.541, 16.15625
8.621, 16.90625
8.691, 16.875
8.771, 16.78125
8.841, 16.015625
8.921, 17.140625
8.991, 15.8046875
9.071, 16.5
9.141, 14.6953125
9.221, 15.859375
9.291, 16.203125
9.371, 17.328125
9.441, 15.71875
9.521, 15.3671875
9.591, 15.6484375
9.671, 17.015625
9.741, 15.7734375
9.821, 18.375
9.891, 17.1875
9.971, 15.1015625
10.041, 17.75
10.121, 17.40625
10.191, 17.109375
10.271, 17.6875
10.341, 17.171875
10.421, 15.9609375
10.491, 16.3125
10.571, 14.59375
10.641, 17.015625
10.721, 17.546875
10.791, 17.109375
10.871, 18.46875
10.941, 17.375
11.021, 17.984375
11.091, 17.484375
11.171, 16.125
11.241, 16.984375
11.321, 17.6875
11.391, 16.1875
11.471, 15.1328125
11.541, 17.21875
11.621, 15.6796875
11.691, 17.109375
11.771, 17.421875
11.841, 16.328125
11.921, 17.34375
11.991, 17.515625
12.071, 16.890625
12.141, 17.65625
12.221, 16.25
12.291, 16.890625
12.371, 18.265625
12.441, 16.8125
12.521, 14.7890625
12.591, 18.671875
12.671, 14.8828125
12.741, 17.078125
12.821, 16.625
12.891, 18.734375
12.971, 16.78125
13.041, 17.6875
13.121, 15.78125
13.191, 17.875
13.271, 16.921875
13.341, 16.015625
13.421, 17.65625
13.491, 18.109375
