time, value
4.152, 0.9024488926
4.192, 0.8545222282
4.232, 0.8800151348
4.272, 0.9146854877
4.312, 0.9279417992
4.352, 0.9554741383
4.392, 0.9004094601
4.432, 0.8789954185
4.472, 0.89225173
4.512, 0.896330595
4.552, 0.9126460552
4.591, 0.8953108788
4.631, 0.9034686089
4.671, 0.9167249203
4.711, 0.9075474739
4.751, 0.8902122974
4.791, 0.872877121
4.831, 0.9564938545
4.871, 0.9605727196
4.911, 0.9004094601
4.951, 0.8912320137
4.991, 0.89225173
5.031, 0.9085671902
5.071, 1.013597965
5.11, 0.9422178268
5.15, 0.8708376884
5.19, 0.9085671902
5.23, 0.8891925812
5.27, 0.9330403805
5.31, 0.9473164082
5.35, 0.9411981106
5.39, 0.9381389618
5.43, 0.911626339
5.47, 0.9126460552
5.51, 0.931000948
5.55, 0.9289615154
5.59, 0.911626339
5.63, 0.9554741383
5.669, 0.9983022213
5.709, 1.003400803
5.749, 0.89225173
5.789, 0.896330595
5.829, 0.9636318684
5.869, 0.9891247749
5.909, 0.9901444912
5.949, 1.030933142
5.989, 0.9952430725
6.029, 0.9758684635
6.069, 1.042150021
6.109, 0.9442572594
6.149, 1.00136137
6.188, 0.9962627888
6.228, 0.9881050587
6.268, 0.9830064774
6.308, 1.030933142
6.348, 1.028893709
6.388, 1.062544346
6.428, 1.088037252
6.468, 1.113530159
6.508, 0.997282505
6.548, 0.915705204
6.588, 0.9269220829
6.628, 0.9524149895
6.668, 0.9554741383
6.708, 0.9524149895
6.747, 0.9381389618
6.787, 0.9044883251
6.827, 0.8698179722
6.867, 0.8065955639
6.907, 0.8137335777
6.947, 0.8086349964
6.987, 0.7902801037
7.027, 0.7423534393
7.067, 0.6954464912
7.107, 0.6566972733
7.147, 0.6872887611
7.187, 0.675052166
7.227, 0.7046239376
7.267, 0.6852493286
7.306, 0.6444606781
7.346, 0.6026523113
7.386, 0.6006128788
7.426, 0.5842974186
7.466, 0.5516664982
7.506, 0.5282130241
7.546, 0.539429903
7.586, 0.4894638062
7.626, 0.5751199722
7.666, 0.4955821037
7.706, 0.5129172802
7.746, 0.5322918892
7.786, 0.5261735916
7.826, 0.5149567127
7.865, 0.554725647
7.905, 0.5343313217
7.945, 0.5465679169
7.985, 0.5363707542
8.025, 0.4945623875
8.065, 0.5292327404
8.105, 0.515976429
8.145, 0.5129172802
8.185, 0.5190355778
8.225, 0.5261735916
8.265, 0.520055294
8.305, 0.535351038
8.345, 0.539429903
8.385, 0.5496270657
8.424, 0.5526862144
8.464, 0.5639030933
8.504, 0.5608439445
8.544, 0.5526862144
8.584, 0.5669622421
8.624, 0.5516664982
8.664, 0.5516664982
8.704, 0.5455482006
8.744, 0.5557453632
8.784, 0.5567650795
8.824, 0.5649228096
8.864, 0.5639030933
8.904, 0.5700213909
8.944, 0.5608439445
8.983, 0.5455482006
9.023, 0.5598242283
9.063, 0.5465679169
9.103, 0.5526862144
9.143, 0.5802185535
9.183, 0.6016325951
9.223, 0.5924551487
9.263, 0.6046917439
9.303, 0.5904157162
9.343, 0.6199874878
9.383, 0.6668944359
9.423, 0.616928339
9.463, 0.640381813
9.503, 0.659756422
9.542, 0.6515986919
9.582, 0.6862690449
9.622, 0.7352154255
9.662, 0.7392942905
9.702, 0.771925211
9.742, 0.8065955639
9.782, 0.8402462006
9.822, 0.8718574047
9.862, 0.8708376884
9.902, 0.9126460552
9.942, 0.9218235016
9.982, 0.973829031
10.022, 0.9646515846
10.062, 1.021755695
10.102, 1.092116117
10.141, 0.9901444912
10.181, 1.018696547
10.221, 1.014617682
10.261, 1.012578249
10.301, 1.035012007
10.341, 1.016657114
10.381, 1.076820374
10.421, 1.029913425
10.461, 1.068662643
10.501, 1.036031723
10.541, 1.022775412
10.581, 1.06152463
10.621, 1.006459951
10.661, 1.00136137
10.7, 1.048268318
10.74, 0.9952430725
10.78, 1.023795128
10.82, 0.9717895985
10.86, 1.024814844
10.9, 0.9809670448
10.94, 0.9911642075
10.98, 0.9850459099
11.02, 0.9656713009
11.06, 0.9768881798
11.1, 0.9575135708
11.14, 0.9748487473
11.18, 0.958533287
11.219, 0.9748487473
11.259, 1.00136137
11.299, 0.9615924358
11.339, 0.935079813
11.379, 0.9422178268
11.419, 0.9269220829
11.459, 0.9462966919
11.499, 0.9269220829
11.539, 0.9442572594
11.579, 0.9564938545
11.619, 0.9126460552
11.659, 0.9687304497
11.699, 0.9840261936
11.739, 0.9197840691
11.778, 0.9279417992
11.818, 0.9228432178
11.858, 0.9024488926
11.898, 0.9330403805
11.938, 0.9473164082
11.978, 0.9381389618
12.018, 0.9371192455
12.058, 0.9473164082
12.098, 0.9320206642
12.138, 0.9136657715
12.178, 0.9513952732
12.218, 0.931000948
12.257, 0.9391586781
12.297, 0.931000948
12.337, 0.9228432178
12.377, 0.935079813
12.417, 0.9442572594
12.457, 0.9411981106
12.497, 0.9381389618
12.537, 0.9422178268
12.577, 0.9330403805
12.617, 0.9269220829
12.657, 0.9269220829
12.697, 0.9320206642
12.737, 0.9401783943
12.777, 0.9432375431
12.816, 0.9360995293
12.856, 0.9371192455
12.896, 0.9473164082
12.936, 0.9218235016
12.976, 0.9218235016
13.016, 0.9360995293
13.056, 0.9279417992
13.096, 0.9473164082
13.136, 0.9320206642
13.176, 0.935079813
13.216, 0.9279417992
13.256, 0.9146854877
13.296, 0.9320206642
13.335, 0.9524149895
13.375, 0.9299812317
13.415, 0.9177446365
13.455, 0.935079813
13.495, 0.935079813
