time, value
11.539, -111.659996
11.579, -110.0899963
11.619, -108.1699982
11.659, -109.8399963
11.699, -105.0999985
11.739, -114.4799957
11.779, -113.1199951
11.818, -109.3499985
11.858, -115.5699997
11.898, -114.4599991
11.938, -110.5099945
11.978, -109.2599945
12.018, -112.4499969
12.058, -115.0899963
12.098, -111.0400009
12.138, -109.2999954
12.178, -110.0699997
12.218, -111.0799942
12.258, -112.75
12.298, -111.7699966
12.337, -107.8399963
12.377, -111.1299973
12.417, -107.8600006
12.457, -112.5400009
12.497, -112.7200012
12.537, -118.9699936
12.577, -112.8600006
12.617, -110.9300003
12.657, -107.9499969
12.697, -113.9300003
12.737, -110.0099945
12.777, -113.25
12.817, -114.2099991
12.857, -108.8699951
12.896, -113.4399948
12.936, -112.8999939
12.976, -110.8999939
13.016, -113.0499954
13.056, -108.7299957
13.096, -113.5400009
13.136, -111.5400009
13.176, -114.5999985
13.216, -118.0400009
13.256, -118.7199936
13.296, -110.2799988
13.336, -111.5199966
13.375, -110.3399963
13.415, -109.1399994
13.455, -113.5699997
13.495, -108.8299942
