time, value
0.005, 0.4490000308
0.125, 0.4480000138
0.245, 0.4490000308
0.364, 0.4490000308
0.484, 0.4480000138
0.604, 0.4490000308
0.724, 0.4490000308
0.844, 0.4480000138
0.964, 0.4490000308
1.084, 0.4490000308
1.204, 0.4490000308
1.324, 0.4490000308
1.444, 0.4500000179
1.564, 0.4490000308
1.684, 0.4500000179
1.804, 0.4500000179
1.924, 0.4500000179
2.044, 0.4490000308
2.164, 0.4500000179
2.284, 0.4500000179
2.403, 0.4500000179
2.523, 0.4500000179
2.643, 0.4490000308
2.763, 0.4500000179
2.883, 0.4500000179
3.003, 0.4500000179
3.123, 0.4500000179
3.243, 0.4500000179
3.363, 0.4500000179
3.483, 0.4500000179
3.603, 0.4500000179
3.723, 0.4500000179
3.843, 0.4500000179
3.963, 0.4490000308
4.083, 0.4490000308
4.203, 0.4500000179
4.323, 0.4500000179
4.442, 0.4500000179
4.562, 0.4500000179
4.682, 0.4500000179
4.802, 0.4500000179
4.922, 0.4500000179
5.042, 0.4500000179
5.162, 0.4500000179
5.282, 0.4490000308
5.402, 0.4490000308
5.522, 0.4490000308
5.642, 0.4490000308
5.762, 0.4500000179
5.882, 0.4490000308
6.002, 0.4500000179
6.122, 0.4490000308
6.242, 0.4500000179
6.362, 0.4490000308
6.481, 0.4500000179
6.601, 0.4490000308
6.721, 0.4500000179
6.841, 0.4490000308
6.961, 0.4500000179
7.081, 0.4500000179
7.201, 0.4490000308
7.321, 0.4490000308
7.441, 0.4490000308
7.561, 0.4490000308
7.681, 0.4490000308
7.801, 0.4490000308
7.921, 0.4490000308
8.041, 0.4490000308
8.161, 0.4490000308
8.281, 0.4490000308
8.401, 0.4490000308
8.52, 0.4490000308
8.64, 0.4490000308
8.76, 0.4490000308
8.88, 0.4490000308
9, 0.4490000308
9.12, 0.4490000308
9.24, 0.4500000179
9.36, 0.4490000308
9.48, 0.4490000308
9.6, 0.4490000308
9.72, 0.4490000308
9.84, 0.4490000308
9.96, 0.4490000308
10.08, 0.4490000308
10.2, 0.4500000179
10.319, 0.4490000308
10.439, 0.4490000308
10.559, 0.4490000308
10.679, 0.4500000179
10.799, 0.4490000308
10.919, 0.4490000308
11.039, 0.4500000179
11.159, 0.4490000308
11.279, 0.4500000179
11.399, 0.4490000308
11.519, 0.4500000179
11.639, 0.4490000308
11.759, 0.4500000179
11.879, 0.4490000308
11.999, 0.4500000179
12.119, 0.4490000308
12.239, 0.4490000308
12.359, 0.4490000308
12.478, 0.4500000179
12.598, 0.4490000308
12.718, 0.4500000179
12.838, 0.4500000179
12.958, 0.4500000179
13.078, 0.4490000308
13.198, 0.4490000308
13.318, 0.4490000308
13.438, 0.4490000308
