time, value
0.071, 11.7890625
0.141, 12.03125
0.221, 12.0625
0.291, 11.6171875
0.371, 12.4375
0.441, 12.53125
0.521, 13.1171875
0.591, 12.40625
0.671, 13.359375
0.741, 13.8828125
0.821, 13.7734375
0.891, 13.765625
0.971, 12.5703125
1.041, 14.0078125
1.121, 13.0625
1.191, 14.5
1.271, 13.53125
1.341, 12.671875
1.421, 14.4921875
1.491, 12.515625
1.571, 12.7890625
1.641, 12.203125
1.721, 12.6484375
1.791, 12.4609375
1.871, 12.421875
1.941, 13.1484375
2.021, 11.75
2.091, 11.453125
2.171, 13.96875
2.241, 12.6796875
2.321, 13.171875
2.391, 13.46875
2.471, 14.4609375
2.541, 14.390625
2.621, 11.15625
2.691, 12.2890625
2.771, 11.7109375
2.841, 12.8671875
2.921, 13.390625
2.991, 12.5859375
3.071, 13.6328125
3.141, 13.3671875
3.221, 13.3515625
3.291, 11.8046875
3.371, 12.90625
3.441, 12.34375
3.521, 12.640625
3.591, 11.4453125
3.671, 14.4921875
3.741, 13.2578125
3.821, 12.6640625
3.891, 12.75
3.971, 11.5546875
4.041, 13.125
4.121, 12.8046875
4.191, 12.09375
4.271, 12.7109375
4.341, 13.984375
4.421, 12.6328125
4.491, 11.3359375
4.571, 13.109375
4.641, 14.1015625
4.721, 12.21875
4.791, 12.9453125
4.871, 12.6640625
4.941, 12.6640625
5.021, 11.546875
5.091, 10.453125
5.171, 14.375
5.241, 14.125
5.321, 12.078125
5.391, 14.34375
5.471, 13.71875
5.541, 13.171875
5.621, 14.15625
5.691, 12.0703125
5.771, 13.7578125
5.841, 12.625
5.921, 12.5
5.991, 13.4296875
6.071, 12.265625
6.141, 13.3515625
6.221, 12.9453125
6.291, 14.2109375
6.371, 13.4921875
6.441, 13.0859375
6.521, 11.0625
6.591, 13.546875
6.671, 11.9765625
6.741, 14.2578125
6.821, 12.5546875
6.891, 12.109375
6.971, 14.46875
7.041, 12.9765625
7.121, 13.171875
7.191, 12.265625
7.271, 13.3203125
7.341, 11.828125
7.421, 11.109375
7.491, 12.5703125
7.571, 11.4296875
7.641, 12.15625
7.721, 14.0625
7.791, 13.5078125
7.871, 12.375
7.941, 11.453125
8.021, 13.2890625
8.091, 13.9375
8.171, 12.6875
8.241, 13.5078125
8.321, 14.546875
8.391, 12.5
8.471, 12.6796875
8.541, 12.4453125
8.621, 12.3984375
8.691, 12.5234375
8.771, 12.4921875
8.841, 14.46875
8.921, 12.9453125
8.991, 13.6171875
9.071, 13.140625
9.141, 11.3125
9.221, 13.9609375
9.291, 12.7578125
9.371, 11.9765625
9.441, 13.1640625
9.521, 14.015625
9.591, 13.7109375
9.671, 13.875
9.741, 13.0234375
9.821, 12.3671875
9.891, 13.7734375
9.971, 13.0078125
10.041, 13.140625
10.121, 13.5703125
10.191, 14.2109375
10.271, 11.9296875
10.341, 11.8046875
10.421, 14.203125
10.491, 13.7578125
10.571, 13.3203125
10.641, 14.6328125
10.721, 13.9921875
10.791, 12.03125
10.871, 11.8046875
10.941, 13.4140625
11.021, 12.0546875
11.091, 13.1875
11.171, 14.0078125
11.241, 12.859375
11.321, 13.421875
11.391, 13.5078125
11.471, 13.515625
11.541, 11.796875
11.621, 12.8515625
11.691, 13.7265625
11.771, 11.2578125
11.841, 11.2421875
11.921, 13.78125
11.991, 13.2734375
12.071, 11.78125
12.141, 14.75
12.221, 13.4609375
12.291, 12.078125
12.371, 12.734375
12.441, 13.5
12.521, 12.234375
12.591, 14.2578125
12.671, 13.09375
12.741, 11.7890625
12.821, 13.2734375
12.891, 12.7890625
12.971, 12.4453125
13.041, 13.53125
13.121, 12.2265625
13.191, 13.8515625
13.271, 14.1796875
13.341, 13.359375
13.421, 12.7890625
13.491, 12.9140625
