time, value
10.78, 0.2498304844
10.82, 0.2294361591
10.86, 0.318151474
10.9, 0.3640387058
10.94, 0.4027879238
10.98, 0.4099259377
11.02, 0.4201231003
11.06, 0.4700891972
11.1, 0.4394977093
11.14, 0.4476554394
11.18, 0.4405174255
11.219, 0.4894638062
11.259, 0.5088384151
11.299, 0.5057792664
11.339, 0.4751877785
11.379, 0.4915032387
11.419, 0.4915032387
11.459, 0.4751877785
11.499, 0.4823257923
11.539, 0.4751877785
11.579, 0.5078186989
11.619, 0.4782469273
11.659, 0.4864046574
11.699, 0.4231822491
11.739, 0.4405174255
11.778, 0.4843652248
11.818, 0.500680685
11.858, 0.4925229549
11.898, 0.4833455086
11.938, 0.4496948719
11.978, 0.4782469273
12.018, 0.4762074947
12.058, 0.4670300484
12.098, 0.4670300484
12.138, 0.4751877785
12.178, 0.4864046574
12.218, 0.4976215363
12.257, 0.5088384151
12.297, 0.4996609688
12.337, 0.4660103321
12.377, 0.4558131695
12.417, 0.4690694809
12.457, 0.4904835224
12.497, 0.4925229549
12.537, 0.4833455086
12.577, 0.4741680622
12.617, 0.4741680622
12.657, 0.4741680622
12.697, 0.4782469273
12.737, 0.4864046574
12.777, 0.481306076
12.816, 0.481306076
12.856, 0.4751877785
12.896, 0.5037398338
12.936, 0.5078186989
12.976, 0.4823257923
13.016, 0.4711089134
13.056, 0.4864046574
13.096, 0.4996609688
13.136, 0.4955821037
13.176, 0.4976215363
13.216, 0.4864046574
13.256, 0.4853849411
13.296, 0.5088384151
13.335, 0.4915032387
13.375, 0.4700891972
13.415, 0.4762074947
13.455, 0.4986412525
13.495, 0.5017004013
