time, value
0.071, 14.3203125
0.141, 12.0078125
0.221, 12.0234375
0.291, 12.734375
0.371, 12.59375
0.441, 13.234375
0.521, 11.9453125
0.591, 13.515625
0.671, 13.6796875
0.741, 11.53125
0.821, 11.2109375
0.891, 12.7421875
0.971, 12.84375
1.041, 13.921875
1.121, 10.6796875
1.191, 12.890625
1.271, 10.9609375
1.341, 13.0703125
1.421, 13.0625
1.491, 14.0078125
1.571, 12.75
1.641, 12.1484375
1.721, 13.5
1.791, 12.265625
1.871, 11.890625
1.941, 12.3984375
2.021, 12.359375
2.091, 12.890625
2.171, 12.75
2.241, 14.4453125
2.321, 11.171875
2.391, 12.1953125
2.471, 11.234375
2.541, 13.078125
2.621, 13.5
2.691, 14.2265625
2.771, 13.3359375
2.841, 13.140625
2.921, 13.9609375
2.991, 12.9921875
3.071, 12.84375
3.141, 10.2734375
3.221, 13.46875
3.291, 12.625
3.371, 12.703125
3.441, 12.6875
3.521, 13.359375
3.591, 11.9453125
3.671, 14.0390625
3.741, 14.5078125
3.821, 13.375
3.891, 13.859375
3.971, 13.453125
4.041, 14.078125
4.121, 12.125
4.191, 13.03125
4.271, 11.7578125
4.341, 11.65625
4.421, 12.921875
4.491, 12.328125
4.571, 12.2265625
4.641, 12.90625
4.721, 12.9921875
4.791, 12.96875
4.871, 13.03125
4.941, 12.8125
5.021, 12.8203125
5.091, 13.9296875
5.171, 11.2265625
5.241, 12.4140625
5.321, 13.09375
5.391, 11.0859375
5.471, 13.0234375
5.541, 12.328125
5.621, 12
5.691, 12.078125
5.771, 12.2890625
5.841, 13.6953125
5.921, 13.171875
5.991, 10.8671875
6.071, 13.0078125
6.141, 13.4609375
6.221, 14.109375
6.291, 12.9375
6.371, 13.8359375
6.441, 13.5625
6.521, 13.28125
6.591, 12.9140625
6.671, 12.1953125
6.741, 13.046875
6.821, 12.546875
6.891, 12.515625
6.971, 13.1484375
7.041, 14.390625
7.121, 11.8125
7.191, 12.4609375
7.271, 12.84375
7.341, 13.453125
7.421, 12.1171875
7.491, 14.625
7.571, 12.6796875
7.641, 12.3515625
7.721, 13.65625
7.791, 11.9296875
7.871, 14.0546875
7.941, 13.0078125
8.021, 11.7578125
8.091, 12.28125
8.171, 13.734375
8.241, 14
8.321, 12.4375
8.391, 14.4921875
8.471, 11.5703125
8.541, 14.2578125
8.621, 13.546875
8.691, 12.9921875
8.771, 13.0234375
8.841, 11.3046875
8.921, 12.59375
8.991, 13.3046875
9.071, 11.171875
9.141, 12.546875
9.221, 14.078125
9.291, 13.1640625
9.371, 12.4765625
9.441, 14.1640625
9.521, 13.953125
9.591, 11.8671875
9.671, 11.5234375
9.741, 11.7890625
9.821, 13.203125
9.891, 11.046875
9.971, 12.3359375
10.041, 11.5859375
10.121, 12.6171875
10.191, 13.03125
10.271, 12.8125
10.341, 12.75
10.421, 13.3515625
10.491, 12.078125
10.571, 12.921875
10.641, 12.7890625
10.721, 13.53125
10.791, 11.6796875
10.871, 13.140625
10.941, 13.40625
11.021, 12
11.091, 11.4296875
11.171, 12.3203125
11.241, 12.921875
11.321, 14.59375
11.391, 12.28125
11.471, 13.046875
11.541, 14.15625
11.621, 12.7421875
11.691, 12.9375
11.771, 12.9140625
11.841, 13.921875
11.921, 14.234375
11.991, 11.6640625
12.071, 13.453125
12.141, 12.6875
12.221, 12.1796875
12.291, 12.6328125
12.371, 14.296875
12.441, 13.078125
12.521, 12.40625
12.591, 12.6796875
12.671, 11.640625
12.741, 13.9296875
12.821, 11.8125
12.891, 13.671875
12.971, 12.515625
13.041, 11.71875
13.121, 12.3046875
13.191, 12.2265625
13.271, 12.03125
13.341, 12.59375
13.421, 13.703125
13.491, 13.734375
