time, value
0.08, 0.02400000021
0.199, 0.09800000489
0.319, 0.1200000048
0.439, 0.1210000068
0.559, 0.1450000107
0.679, 0.1300000101
0.798, 0.1319999993
0.918, 0.1580000073
1.038, 0.1720000058
1.158, 0.1750000119
1.277, 0.1910000145
1.397, 0.201000005
1.517, 0.2100000083
1.637, 0.2180000097
1.757, 0.227000013
1.876, 0.2320000082
1.996, 0.2420000136
2.116, 0.2480000108
2.236, 0.2600000203
2.356, 0.2740000188
2.475, 0.2850000262
2.595, 0.2939999998
2.715, 0.324000001
2.835, 0.2900000215
2.954, 0.2920000255
3.074, 0.3770000041
3.194, 0.3880000114
3.314, 0.3790000081
3.433, 0.3890000284
3.553, 0.3770000041
3.673, 0.4010000229
3.793, 0.4190000296
3.913, 0.4280000329
4.032, 0.4380000234
4.152, 0.4470000267
4.272, 0.4590000212
4.392, 0.4720000327
4.511, 0.481000036
4.631, 0.4890000224
4.751, 0.4960000217
4.871, 0.5090000033
4.99, 0.5130000114
5.11, 0.5170000196
5.23, 0.5240000486
5.35, 0.5340000391
5.47, 0.5390000343
5.589, 0.5400000215
5.709, 0.5400000215
5.829, 0.5430000424
5.949, 0.5410000086
6.068, 0.5320000052
6.188, 0.5250000358
6.308, 0.5110000372
6.428, 0.4830000103
6.548, 0.4880000353
6.667, 0.503000021
6.787, 0.2300000042
6.907, 0.09900000691
7.027, 0.02800000086
7.147, 0.02500000037
7.266, 0.02500000037
7.386, 0.02500000037
7.506, 0.02400000021
7.626, 0.02500000037
7.745, 0.02300000191
7.865, 0.02500000037
7.985, 0.02400000021
8.105, 0.02300000191
8.225, 0.02400000021
8.344, 0.02400000021
8.464, 0.02400000021
8.584, 0.02400000021
8.704, 0.02400000021
8.823, 0.02300000191
8.943, 0.02400000021
9.063, 0.02300000191
9.183, 0.02300000191
9.303, 0.02200000174
9.422, 0.02300000191
9.542, 0.02300000191
9.662, 0.02400000021
9.782, 0.02300000191
9.902, 0.02300000191
10.021, 0.02400000021
10.141, 0.02200000174
10.261, 0.02300000191
10.381, 0.02300000191
10.501, 0.02300000191
10.62, 0.02200000174
10.74, 0.02300000191
10.86, 0.02300000191
10.98, 0.02300000191
11.099, 0.02400000021
11.219, 0.02400000021
11.339, 0.02400000021
11.459, 0.02400000021
11.579, 0.02300000191
11.698, 0.02400000021
11.818, 0.02300000191
11.938, 0.02300000191
12.058, 0.02400000021
12.177, 0.02300000191
12.297, 0.02200000174
12.417, 0.02400000021
12.537, 0.02400000021
12.656, 0.02300000191
12.776, 0.02400000021
12.896, 0.02400000021
13.016, 0.02400000021
13.136, 0.02200000174
13.255, 0.02200000174
13.375, 0.02400000021
13.495, 0.02300000191
