time, value
6.189, 2.559999943
6.229, 9.349999428
6.268, 20.93999863
6.308, 7.119999886
6.348, 5.21999979
6.388, 10.42999935
6.428, 8.849999428
6.468, -0.1700000018
6.508, -38.20000076
6.548, -20.02000046
6.588, -18.72999954
6.628, -2.029999971
6.668, 11.60999966
6.708, 21.47999954
6.748, 15.54999924
6.788, 4.819999695
6.827, 5.909999847
6.867, 4.789999962
6.907, 3.24000001
6.947, 6.989999771
6.987, -18.70999908
7.027, -3.369999886
7.067, 4.519999981
7.107, 19.76000023
7.147, 16.54999924
7.187, 40.77000046
7.227, 62.02000046
7.267, 32.63999939
7.307, 8.670000076
7.347, -5.670000076
7.386, -29.34999847
7.426, -25.62999916
7.466, -20.87999916
7.506, -18.79999924
7.546, -11.75999928
7.586, -7.960000038
7.626, 3.339999914
7.666, 6.940000057
7.706, 18.27000046
7.746, 0.1599999964
7.786, -13.97999954
7.826, -7.529999733
7.866, 2.49000001
7.905, 0.5999999642
7.945, 8.609999657
7.985, 8.329999924
8.025, -4.509999752
8.065, -6.21999979
8.105, -8.609999657
8.145, -5.769999981
8.185, -1.769999981
8.225, 0.9099999666
8.265, 2.710000038
8.305, 2.909999847
8.345, 2.970000029
8.385, 3.5
8.425, 1.209999919
8.464, 2.319999933
8.504, 1.459999919
8.544, 2.25999999
8.584, 0.349999994
8.624, 0.3799999952
8.664, -3.569999933
8.704, -5.599999905
8.744, -3.619999886
8.784, 1.480000019
8.824, 8.720000267
8.864, 5.559999943
8.904, -0.4699999988
8.944, -6.279999733
8.984, -7.809999943
9.024, -0.3100000024
9.063, 2.25999999
9.103, 4.339999676
9.143, 3.569999933
9.183, 0.01999999955
9.223, -3.179999828
9.263, -0.1400000006
9.303, 0.1299999952
9.343, -6.629999638
9.383, -16.47999954
9.423, -36.79000092
9.463, -50.18999863
9.503, -6.150000095
9.543, -8.25
9.583, -10.48999977
9.622, -0.8899999857
9.662, -3.99000001
9.702, 6.989999771
9.742, 8.13999939
9.782, 28.26000023
9.822, 12.09999943
9.862, -4.769999981
9.902, 22.27999878
9.942, 8.550000191
9.982, -7.779999733
10.022, -4.110000134
10.062, 11.89999962
10.102, -9.75
10.142, -10.7699995
10.181, -0.6999999881
10.221, 2.25
10.261, 8.25
10.301, 11.57999992
10.341, 23.95999908
10.381, 23.06999969
10.421, 8.920000076
10.461, 4.880000114
10.501, -10.71000004
10.541, -4.690000057
10.581, -5.869999886
10.621, -11.55000019
10.661, 8.470000267
10.701, 4.049999714
10.741, 3.659999847
10.78, 5.559999943
10.82, 5.380000114
10.86, 10.81999969
10.9, -4.579999924
10.94, -5.369999886
10.98, -9
11.02, -5.440000057
11.06, 4.839999676
11.1, 8.069999695
11.14, 4.529999733
11.18, -0.5899999738
11.22, 0.6399999857
11.26, -3.199999809
11.299, 1.019999981
11.339, 3.689999819
11.379, 1.809999943
11.419, 3.339999914
11.459, 4.420000076
11.499, 5.659999847
11.539, 8.929999352
11.579, 8.93999958
11.619, 10.23999977
11.659, 19.39999962
11.699, 0.3999999762
11.739, -5.739999771
11.779, -10.64999962
11.818, -2.049999952
11.858, -5.170000076
11.898, 0.6399999857
11.938, 2.149999857
11.978, 0.1899999976
12.018, 0.8100000024
12.058, 1.269999981
12.098, -3.359999895
12.138, -4.400000095
12.178, -7.409999847
12.218, -0.9399999976
12.258, -0.3400000036
12.298, -1.209999919
12.337, 0.7400000095
12.377, 3.75999999
12.417, 3.849999905
12.457, 2.230000019
12.497, 0.3899999857
12.537, -1.649999976
12.577, -1.25
12.617, -1.019999981
12.657, -1.100000024
12.697, -1.199999928
12.737, -1.559999943
12.777, -2.200000048
12.817, -2.99000001
12.857, -3.389999866
12.896, -3.809999943
12.936, -1.389999986
12.976, 2.079999924
13.016, 3.319999933
13.056, 3.819999933
13.096, 2.319999933
13.136, 1.469999909
13.176, 0.6200000048
13.216, -0.02999999933
13.256, 2.589999914
13.296, 1.75999999
13.336, 0.4899999797
13.375, 0.8399999738
13.415, 2.00999999
13.455, 2.359999895
13.495, 1.279999971
