time, value
0.079, 2.384000063
0.199, 2.377000093
0.319, 2.377000093
0.439, 2.375
0.559, 2.374000072
0.678, 2.375
0.798, 2.376000166
0.918, 2.374000072
1.038, 2.373000145
1.157, 2.374000072
1.277, 2.372000217
1.397, 2.370000124
1.517, 2.371000051
1.637, 2.370000124
1.756, 2.369000196
1.876, 2.367000103
1.996, 2.367000103
2.116, 2.368000031
2.235, 2.368000031
2.355, 2.366000175
2.475, 2.363000154
2.595, 2.36500001
2.715, 2.360000134
2.834, 2.356000185
2.954, 2.350000143
3.074, 2.342000008
3.194, 2.345000029
3.313, 2.345000029
3.433, 2.342000008
3.553, 2.34100008
3.673, 2.340000153
3.792, 2.339000225
3.912, 2.339000225
4.032, 2.338000059
4.152, 2.338000059
4.272, 2.336000204
4.391, 2.334000111
4.511, 2.335000038
4.631, 2.332000017
4.751, 2.332000017
4.87, 2.330000162
4.99, 2.33100009
5.11, 2.330000162
5.23, 2.328999996
5.35, 2.328000069
5.469, 2.328999996
5.589, 2.328999996
5.709, 2.328999996
5.829, 2.33100009
5.948, 2.332000017
6.068, 2.333000183
6.188, 2.335000038
6.308, 2.337000132
6.428, 2.333000183
6.547, 2.34100008
6.667, 2.337000132
6.787, 2.366000175
6.907, 2.374000072
7.027, 2.384000063
7.146, 2.384000063
7.266, 2.385000229
7.386, 2.384000063
7.506, 2.385000229
7.625, 2.384000063
7.745, 2.384000063
7.865, 2.384000063
7.985, 2.384000063
8.105, 2.384000063
8.224, 2.384000063
8.344, 2.385000229
8.464, 2.384000063
8.584, 2.384000063
8.703, 2.384000063
8.823, 2.383000135
8.943, 2.384000063
9.063, 2.384000063
9.183, 2.383000135
9.302, 2.385000229
9.422, 2.384000063
9.542, 2.385000229
9.662, 2.384000063
9.782, 2.384000063
9.901, 2.384000063
10.021, 2.385000229
10.141, 2.384000063
10.261, 2.384000063
10.381, 2.385000229
10.5, 2.385000229
10.62, 2.384000063
10.74, 2.384000063
10.86, 2.384000063
10.979, 2.385000229
11.099, 2.384000063
11.219, 2.384000063
11.339, 2.385000229
11.459, 2.385000229
11.578, 2.384000063
11.698, 2.385000229
11.818, 2.385000229
11.938, 2.385000229
12.057, 2.382000208
12.177, 2.382000208
12.297, 2.386000156
12.417, 2.384000063
12.536, 2.385000229
12.656, 2.383000135
12.776, 2.383000135
12.896, 2.386000156
13.016, 2.384000063
13.135, 2.384000063
13.255, 2.384000063
13.375, 2.385000229
13.495, 2.385000229
