Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 1060.2
Real Time (s), 1066.16
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1823, 838.1912269921, 39
1824, 838.6507270069, 33
1825, 839.1102270217, 56
1826, 839.5697270365, 40
1827, 840.0292270513, 34
1828, 840.4887270661, 40
1829, 840.9482270809, 44
1830, 841.4077270957, 45
1831, 841.8672271105, 42
1832, 842.3267271253, 39
1833, 842.7862271401, 42
1834, 843.2457271549, 49
1835, 843.7052271697, 40
1836, 844.1647271845, 42
1837, 844.6242271993, 45
1838, 845.0837272141, 44
1839, 845.5432272289, 38
1840, 846.0027272437, 48
1841, 846.4622272585, 35
1842, 846.9217272733, 39
1843, 847.3812272881, 42
1844, 847.8407273029, 32
1845, 848.3002273177, 32
1846, 848.7597273325, 47
1847, 849.2192273473, 39
1848, 849.6787273621, 48
1849, 850.1382273769, 37
1850, 850.5977273917, 34
1851, 851.0572274065, 32
1852, 851.5167274213, 40
1853, 851.9762274361, 48
1854, 852.4357274509, 41
1855, 852.8952274657, 36
1856, 853.3547274805, 44
1857, 853.8142274953, 33
1858, 854.2737275101, 45
1859, 854.7332275249, 30
1860, 855.1927275397, 44
1861, 855.6522275545, 32
1862, 856.1117275693, 32
1863, 856.5712275841, 42
1864, 857.0307275989, 44
1865, 857.4902276137, 48
1866, 857.9497276285, 34
1867, 858.4092276433, 46
1868, 858.8687276580999, 47
1869, 859.3282276729, 40
1870, 859.7877276877, 36
1871, 860.2472277025, 41
1872, 860.7067277172999, 49
1873, 861.1662277321, 45
1874, 861.6257277469, 43
1875, 862.0852277617, 42
1876, 862.5447277764999, 43
1877, 863.0042277913, 34
1878, 863.4637278061, 51
1879, 863.9232278209, 42
1880, 864.3827278357, 36
1881, 864.8422278505, 39
1882, 865.3017278653, 38
1883, 865.7612278801, 35
1884, 866.2207278949, 38
1885, 866.6802279097, 44
1886, 867.1397279245, 44
1887, 867.5992279393, 47
1888, 868.0587279541, 46
1889, 868.5182279689, 41
1890, 868.9777279837, 32
1891, 869.4372279985, 52
1892, 869.8967280133, 29
1893, 870.3562280281, 34
1894, 870.8157280429, 32
1895, 871.2752280577, 41
1896, 871.7347280725, 37
1897, 872.1942280873, 37
1898, 872.6537281021, 40
1899, 873.1132281169, 43
1900, 873.5727281317, 50
1901, 874.0322281465, 45
1902, 874.4917281613, 44
1903, 874.9512281761, 43
1904, 875.4107281909, 40
1905, 875.8702282057, 33
1906, 876.3297282205, 41
1907, 876.7892282353, 48
1908, 877.2487282501, 36
1909, 877.7082282649, 35
1910, 878.1677282797, 44
1911, 878.6272282945, 64
1912, 879.0867283093, 46
1913, 879.5462283241, 38
1914, 880.0057283389, 36
1915, 880.4652283537, 45
1916, 880.9247283685, 41
1917, 881.3842283833, 44
1918, 881.8437283981, 31
1919, 882.3032284129, 46
1920, 882.7627284277, 48
1921, 883.2222284425, 41
1922, 883.6817284573, 39
1923, 884.1412284721, 24
1924, 884.6007284869, 32
1925, 885.0602285017, 37
1926, 885.5197285165, 34
1927, 885.9792285313, 36
1928, 886.4387285461, 52
1929, 886.8982285609, 39
1930, 887.3577285757, 33
1931, 887.8172285905, 45
1932, 888.2767286053, 39
1933, 888.7362286201, 41
1934, 889.1957286349, 45
1935, 889.6552286497, 46
1936, 890.1147286645, 32
1937, 890.5742286793, 33
1938, 891.0337286941, 36
1939, 891.4932287089, 44
1940, 891.9527287237, 45
1941, 892.4122287385, 37
1942, 892.8717287533, 49
1943, 893.3312287681, 29
1944, 893.7907287829, 36
1945, 894.2502287977, 45
1946, 894.7097288125, 48
1947, 895.1692288273, 35
1948, 895.6287288421, 57
1949, 896.0882288569, 40
1950, 896.5477288717, 39
1951, 897.0072288865, 43
1952, 897.4667289013, 50
1953, 897.9262289161, 35
1954, 898.3857289309, 36
1955, 898.8452289457, 40
1956, 899.3047289605, 41
1957, 899.7642289753, 41
1958, 900.2237289901, 42
1959, 900.6832290049, 37
1960, 901.1427290197, 33
1961, 901.6022290344999, 37
1962, 902.0617290493, 32
1963, 902.5212290641, 34
1964, 902.9807290789, 32
1965, 903.4402290937, 39
1966, 903.8997291085, 33
1967, 904.3592291233, 43
1968, 904.8187291381, 37
1969, 905.2782291529, 37
1970, 905.7377291677, 38
1971, 906.1972291825, 42
1972, 906.6567291973, 33
1973, 907.1162292121, 47
1974, 907.5757292269, 46
1975, 908.0352292417, 42
1976, 908.4947292565, 48
1977, 908.9542292713, 43
1978, 909.4137292861, 41
1979, 909.8732293009, 42
1980, 910.3327293157, 41
1981, 910.7922293305, 34
1982, 911.2517293453, 46
1983, 911.7112293601, 42
1984, 912.1707293749, 46
1985, 912.6302293897, 48
1986, 913.0897294045, 30
1987, 913.5492294193, 47
1988, 914.0087294341, 45
1989, 914.4682294489, 47
1990, 914.9277294637, 39
1991, 915.3872294785, 47
1992, 915.8467294933, 39
1993, 916.3062295081, 39
1994, 916.7657295229, 42
1995, 917.2252295377, 45
1996, 917.6847295525, 51
1997, 918.1442295673, 44
1998, 918.6037295821, 34
1999, 919.0632295969, 48
2000, 919.5227296117, 44
2001, 919.9822296265, 43
2002, 920.4417296413, 40
2003, 920.9012296561, 43
2004, 921.3607296709, 37
2005, 921.8202296857, 46
2006, 922.2797297005, 62
2007, 922.7392297153, 44
2008, 923.1987297301, 36
2009, 923.6582297449, 45
2010, 924.1177297597, 32
2011, 924.5772297745, 40
2012, 925.0367297893, 33
2013, 925.4962298041, 37
2014, 925.9557298189, 44
2015, 926.4152298337, 39
2016, 926.8747298485, 39
2017, 927.3342298633, 48
2018, 927.7937298781, 41
2019, 928.2532298929, 48
2020, 928.7127299077, 35
2021, 929.1722299225, 42
2022, 929.6317299373, 42
2023, 930.0912299521, 45
2024, 930.5507299669, 36
2025, 931.0102299817, 40
2026, 931.4697299965, 42
2027, 931.9292300113, 37
2028, 932.3887300261, 29
2029, 932.8482300409, 49
2030, 933.3077300557, 44
2031, 933.7672300705, 44
2032, 934.2267300853, 49
2033, 934.6862301001, 33
2034, 935.1457301149, 55
2035, 935.6052301297, 42
2036, 936.0647301445, 35
2037, 936.5242301593, 35
2038, 936.9837301741, 43
2039, 937.4432301889, 32
2040, 937.9027302037, 41
2041, 938.3622302185, 39
2042, 938.8217302333, 27
2043, 939.2812302481, 50
2044, 939.7407302629, 39
2045, 940.2002302777, 37
2046, 940.6597302925, 34
2047, 941.1192303073, 49
2048, 941.5787303221, 44
2049, 942.0382303369, 47
2050, 942.4977303517, 43
2051, 942.9572303665, 35
2052, 943.4167303813, 34
2053, 943.8762303961, 49
2054, 944.3357304109, 35
2055, 944.7952304257, 46
2056, 945.2547304405, 49
2057, 945.7142304553, 38
2058, 946.1737304701, 42
2059, 946.6332304849, 49
2060, 947.0927304997, 41
2061, 947.5522305145, 38
2062, 948.0117305293, 36
2063, 948.4712305441, 36
2064, 948.9307305589, 50
2065, 949.3902305737, 52
2066, 949.8497305885, 34
2067, 950.3092306033, 39
2068, 950.7687306181, 55
2069, 951.2282306329, 46
2070, 951.6877306477, 42
2071, 952.1472306625, 45
2072, 952.6067306773, 37
2073, 953.0662306921, 35
2074, 953.5257307069, 40
2075, 953.9852307217, 44
2076, 954.4447307365, 44
2077, 954.9042307513, 41
2078, 955.3637307661, 48
2079, 955.8232307809, 47
2080, 956.2827307957, 60
2081, 956.7422308105, 52
2082, 957.2017308253, 42
2083, 957.6612308401, 35
2084, 958.1207308549, 56
2085, 958.5802308697, 37
2086, 959.0397308845, 41
2087, 959.4992308993, 33
2088, 959.9587309141, 54
2089, 960.4182309289, 38
2090, 960.8777309437, 40
2091, 961.3372309585, 49
2092, 961.7967309733, 45
2093, 962.2562309881, 38
2094, 962.7157310029, 52
2095, 963.1752310177, 40
2096, 963.6347310325, 38
2097, 964.0942310473, 42
2098, 964.5537310621, 35
2099, 965.0132310769, 34
2100, 965.4727310917, 28
2101, 965.9322311065, 40
2102, 966.3917311213, 38
2103, 966.8512311361, 37
2104, 967.3107311509, 46
2105, 967.7702311657, 41
2106, 968.2297311805, 47
2107, 968.6892311953, 35
2108, 969.1487312101, 36
2109, 969.6082312249, 58
2110, 970.0677312397, 52
2111, 970.5272312545, 48
2112, 970.9867312693, 40
2113, 971.4462312841, 38
2114, 971.9057312989, 40
2115, 972.3652313137, 36
2116, 972.8247313285, 42
2117, 973.2842313433, 43
2118, 973.7437313581, 50
2119, 974.2032313729, 56
2120, 974.6627313877, 49
2121, 975.1222314025, 37
2122, 975.5817314173, 51
2123, 976.0412314321, 44
2124, 976.5007314469, 34
2125, 976.9602314617, 46
2126, 977.4197314765, 43
2127, 977.8792314913, 43
2128, 978.3387315061, 45
2129, 978.7982315209, 51
2130, 979.2577315357, 58
2131, 979.7172315505, 54
2132, 980.1767315653, 38
2133, 980.6362315801, 43
2134, 981.0957315949, 50
2135, 981.5552316097001, 42
2136, 982.0147316245, 55
2137, 982.4742316393, 50
2138, 982.9337316541, 24
2139, 983.3932316689001, 43
2140, 983.8527316837, 51
2141, 984.3122316985, 50
2142, 984.7717317133, 46
2143, 985.2312317281, 44
2144, 985.6907317429, 46
2145, 986.1502317577, 37
2146, 986.6097317725, 37
2147, 987.0692317873, 48
2148, 987.5287318021, 42
2149, 987.9882318169, 38
2150, 988.4477318317, 44
2151, 988.9072318465, 42
2152, 989.3667318613, 40
2153, 989.8262318761, 41
2154, 990.2857318909, 41
2155, 990.7452319057, 59
2156, 991.2047319205, 37
2157, 991.6642319353, 43
2158, 992.1237319501, 47
2159, 992.5832319649, 39
2160, 993.0427319797, 45
2161, 993.5022319945, 44
2162, 993.9617320093, 41
2163, 994.4212320241, 43
2164, 994.8807320389, 40
2165, 995.3402320537, 45
2166, 995.7997320685, 40
2167, 996.2592320833, 42
2168, 996.7187320981, 34
2169, 997.1782321129, 49
2170, 997.6377321277, 40
2171, 998.0972321425, 40
2172, 998.5567321573, 38
2173, 999.0162321721, 43
2174, 999.4757321869, 44
2175, 999.9352322017, 37
2176, 1000.3947322165, 35
2177, 1000.8542322313, 43
2178, 1001.3137322461, 51
2179, 1001.7732322609, 50
2180, 1002.2327322757, 41
2181, 1002.6922322905, 42
2182, 1003.1517323053, 48
2183, 1003.6112323201, 33
2184, 1004.0707323349, 56
2185, 1004.5302323497, 45
2186, 1004.9897323645, 45
2187, 1005.4492323793, 46
2188, 1005.9087323941, 47
2189, 1006.3682324089, 51
2190, 1006.8277324237, 35
2191, 1007.2872324385, 53
2192, 1007.7467324533, 41
2193, 1008.2062324681, 46
2194, 1008.6657324829, 37
2195, 1009.1252324977, 48
2196, 1009.5847325125, 51
2197, 1010.0442325273, 51
2198, 1010.5037325421, 40
2199, 1010.9632325569, 56
2200, 1011.4227325717, 33
2201, 1011.8822325865, 38
2202, 1012.3417326013, 38
2203, 1012.8012326161, 41
2204, 1013.2607326309, 51
2205, 1013.7202326457, 36
2206, 1014.1797326605, 42
2207, 1014.6392326753, 43
2208, 1015.0987326901, 47
2209, 1015.5582327049, 47
2210, 1016.0177327197, 42
2211, 1016.4772327345, 43
2212, 1016.9367327493, 47
2213, 1017.3962327641, 46
2214, 1017.8557327789, 43
2215, 1018.3152327937, 39
2216, 1018.7747328085, 49
2217, 1019.2342328233, 57
2218, 1019.6937328381, 53
2219, 1020.1532328529, 33
2220, 1020.6127328677001, 38
2221, 1021.0722328825, 49
2222, 1021.5317328973, 37
2223, 1021.9912329121, 46
2224, 1022.4507329269001, 47
2225, 1022.9102329417, 37
2226, 1023.3697329565, 38
2227, 1023.8292329713, 45
2228, 1024.2887329861, 51
2229, 1024.7482330009, 44
2230, 1025.2077330157001, 38
2231, 1025.6672330305, 52
2232, 1026.1267330453, 47
2233, 1026.5862330601, 50
2234, 1027.0457330749, 46
2235, 1027.5052330897, 39
2236, 1027.9647331045, 52
2237, 1028.4242331193, 41
2238, 1028.8837331341, 45
2239, 1029.3432331489, 48
2240, 1029.8027331637, 43
2241, 1030.2622331785, 41
2242, 1030.7217331933, 39
2243, 1031.1812332081, 37
2244, 1031.6407332229, 44
2245, 1032.1002332377, 48
2246, 1032.5597332525, 40
2247, 1033.0192332673, 39
2248, 1033.4787332821, 37
2249, 1033.9382332969, 38
2250, 1034.3977333117, 50
2251, 1034.8572333265, 46
2252, 1035.3167333413, 42
2253, 1035.7762333561, 42
2254, 1036.2357333709, 42
2255, 1036.6952333857, 39
2256, 1037.1547334005, 48
2257, 1037.6142334153, 38
2258, 1038.0737334301, 47
2259, 1038.5332334449, 39
2260, 1038.9927334597, 43
2261, 1039.4522334745, 36
2262, 1039.9117334893, 46
2263, 1040.3712335041, 46
2264, 1040.8307335189, 55
2265, 1041.2902335337, 37
2266, 1041.7497335485, 36
2267, 1042.2092335633, 33
2268, 1042.6687335781, 39
2269, 1043.1282335929, 40
2270, 1043.5877336077, 44
2271, 1044.0472336225, 41
2272, 1044.5067336373, 39
2273, 1044.9662336521, 41
2274, 1045.4257336669, 45
2275, 1045.8852336817, 44
2276, 1046.3447336965, 41
2277, 1046.8042337113, 43
2278, 1047.2637337261, 36
2279, 1047.7232337409, 33
2280, 1048.1827337557, 41
2281, 1048.6422337705, 38
2282, 1049.1017337853, 42
2283, 1049.5612338001, 43
2284, 1050.0207338149, 41
2285, 1050.4802338297, 41
2286, 1050.9397338445, 44
2287, 1051.3992338593, 40
2288, 1051.8587338741, 25
2289, 1052.3182338889, 48
2290, 1052.7777339037, 41
2291, 1053.2372339185, 36
2292, 1053.6967339333, 38
2293, 1054.1562339481, 54
2294, 1054.6157339629, 47
2295, 1055.0752339777, 40
2296, 1055.5347339925, 39
2297, 1055.9942340073, 49
2298, 1056.4537340221, 43
2299, 1056.9132340369, 40
2300, 1057.3727340517, 46
2301, 1057.8322340665, 51
2302, 1058.2917340813, 39
2303, 1058.7512340961, 33
2304, 1059.2107341109, 52
2305, 1059.6702341257, 44
2306, 1060.1297341405, 50
2307, 1060.5892341553001, 52
2308, 1061.0487341701, 45
2309, 1061.5082341849, 38
2310, 1061.9677341997, 34
2311, 1062.4272342145, 59
2312, 1062.8867342293, 41
2313, 1063.3462342441, 38
2314, 1063.8057342589, 57
2315, 1064.2652342737001, 36
2316, 1064.7247342885, 42
2317, 1065.1842343033, 43
2318, 1065.6437343181, 39
2319, 1066.1032343329, 51
2320, 1066.5627343477, 43
2321, 1067.0222343625, 43
2322, 1067.4817343773, 44
2323, 1067.9412343921001, 48
2324, 1068.4007344069, 37
2325, 1068.8602344217, 61
2326, 1069.3197344365, 54
2327, 1069.7792344513, 50
2328, 1070.2387344661, 37
2329, 1070.6982344809, 33
2330, 1071.1577344957, 73
2331, 1071.6172345105, 42
2332, 1072.0767345253, 53
2333, 1072.5362345401, 34
2334, 1072.9957345549, 39
2335, 1073.4552345697, 44
2336, 1073.9147345845, 46
2337, 1074.3742345993, 43
2338, 1074.8337346141, 44
2339, 1075.2932346289, 45
2340, 1075.7527346437, 48
2341, 1076.2122346585, 48
2342, 1076.6717346733, 38
2343, 1077.1312346881, 59
2344, 1077.5907347029, 39
2345, 1078.0502347177, 47
2346, 1078.5097347325, 48
2347, 1078.9692347473, 48
2348, 1079.4287347621, 47
2349, 1079.8882347769, 47
2350, 1080.3477347917, 38
2351, 1080.8072348065, 48
2352, 1081.2667348213, 46
2353, 1081.7262348361, 43
2354, 1082.1857348509, 44
2355, 1082.6452348657, 41
2356, 1083.1047348805, 46
2357, 1083.5642348953, 37
2358, 1084.0237349101, 46
2359, 1084.4832349249, 46
2360, 1084.9427349397, 46
2361, 1085.4022349545, 38
2362, 1085.8617349693, 46
2363, 1086.3212349841, 40
2364, 1086.7807349989, 46
2365, 1087.2402350137, 47
2366, 1087.6997350285, 50
2367, 1088.1592350433, 35
2368, 1088.6187350581, 40
2369, 1089.0782350729, 41
2370, 1089.5377350877, 44
2371, 1089.9972351025, 55
2372, 1090.4567351173, 60
2373, 1090.9162351321, 38
2374, 1091.3757351469, 42
2375, 1091.8352351617, 36
2376, 1092.2947351765, 37
2377, 1092.7542351913, 51
2378, 1093.2137352061, 41
2379, 1093.6732352209, 45
2380, 1094.1327352357, 52
2381, 1094.5922352505, 49
2382, 1095.0517352653, 49
2383, 1095.5112352801, 36
2384, 1095.9707352949, 56
2385, 1096.4302353097, 58
2386, 1096.8897353245, 50
2387, 1097.3492353393, 42
2388, 1097.8087353541, 47
2389, 1098.2682353689, 52
2390, 1098.7277353837, 41
2391, 1099.1872353985, 48
2392, 1099.6467354133001, 54
2393, 1100.1062354281, 54
2394, 1100.5657354429, 40
2395, 1101.0252354577, 44
2396, 1101.4847354725, 58
2397, 1101.9442354873, 46
2398, 1102.4037355021, 54
2399, 1102.8632355169, 45
2400, 1103.3227355317001, 45
2401, 1103.7822355465, 55
2402, 1104.2417355613, 43
2403, 1104.7012355761, 35
2404, 1105.1607355909, 38
2405, 1105.6202356057, 43
2406, 1106.0797356205, 51
2407, 1106.5392356353, 41
2408, 1106.9987356501001, 53
2409, 1107.4582356649, 47
2410, 1107.9177356797, 40
2411, 1108.3772356945, 33
2412, 1108.8367357093, 40
2413, 1109.2962357241, 55
2414, 1109.7557357389, 48
2415, 1110.2152357537, 41
2416, 1110.6747357685, 55
2417, 1111.1342357833, 35
2418, 1111.5937357981, 40
2419, 1112.0532358129, 50
2420, 1112.5127358277, 40
2421, 1112.9722358425, 49
2422, 1113.4317358573, 39
2423, 1113.8912358721, 32
2424, 1114.3507358869, 46
2425, 1114.8102359017, 42
2426, 1115.2697359165, 49
2427, 1115.7292359313, 47
2428, 1116.1887359461, 34
2429, 1116.6482359609, 54
2430, 1117.1077359757, 43
2431, 1117.5672359905, 43
2432, 1118.0267360053, 49
2433, 1118.4862360201, 45
2434, 1118.9457360349, 34
2435, 1119.4052360497, 54
2436, 1119.8647360645, 49
2437, 1120.3242360793, 43
2438, 1120.7837360941, 52
2439, 1121.2432361089, 54
2440, 1121.7027361237, 30
2441, 1122.1622361385, 47
2442, 1122.6217361533, 38
2443, 1123.0812361681, 45
2444, 1123.5407361829, 37
2445, 1124.0002361977, 34
2446, 1124.4597362125, 52
2447, 1124.9192362273, 48
2448, 1125.3787362421, 46
2449, 1125.8382362569, 49
2450, 1126.2977362717, 46
2451, 1126.7572362865, 51
2452, 1127.2167363013, 44
2453, 1127.6762363161, 50
2454, 1128.1357363309, 40
2455, 1128.5952363457, 53
2456, 1129.0547363605, 51
2457, 1129.5142363753, 52
2458, 1129.9737363901, 49
2459, 1130.4332364049, 49
2460, 1130.8927364197, 40
2461, 1131.3522364345, 43
2462, 1131.8117364493, 58
2463, 1132.2712364641, 43
2464, 1132.7307364789, 55
2465, 1133.1902364937, 54
2466, 1133.6497365085, 28
2467, 1134.1092365233, 41
2468, 1134.5687365381, 47
2469, 1135.0282365529, 52
2470, 1135.4877365677, 39
2471, 1135.9472365825, 54
2472, 1136.4067365973, 41
2473, 1136.8662366121, 37
2474, 1137.3257366269, 40
2475, 1137.7852366417, 45
2476, 1138.2447366565, 57
2477, 1138.7042366713001, 42
2478, 1139.1637366861, 48
2479, 1139.6232367009, 56
2480, 1140.0827367157, 52
2481, 1140.5422367305, 39
2482, 1141.0017367453, 50
2483, 1141.4612367601, 48
2484, 1141.9207367749, 36
2485, 1142.3802367897001, 41
2486, 1142.8397368045, 41
2487, 1143.2992368193, 57
2488, 1143.7587368341, 42
2489, 1144.2182368489, 50
2490, 1144.6777368637, 36
2491, 1145.1372368785, 54
2492, 1145.5967368933, 45
2493, 1146.0562369081001, 45
2494, 1146.5157369229, 59
2495, 1146.9752369377, 56
2496, 1147.4347369525, 52
2497, 1147.8942369673, 41
2498, 1148.3537369821, 46
2499, 1148.8132369969, 51
2500, 1149.2727370117, 45
2501, 1149.7322370265001, 47
2502, 1150.1917370413, 52
2503, 1150.6512370561, 44
2504, 1151.1107370709, 52
2505, 1151.5702370857, 45
2506, 1152.0297371005, 26
2507, 1152.4892371153, 48
2508, 1152.9487371301, 36
2509, 1153.4082371449, 46
2510, 1153.8677371597, 51
2511, 1154.3272371745, 47
2512, 1154.7867371893, 32
2513, 1155.2462372041, 51
2514, 1155.7057372189, 46
2515, 1156.1652372337, 50
2516, 1156.6247372485, 48
2517, 1157.0842372633, 46
2518, 1157.5437372781, 44
2519, 1158.0032372929, 51
2520, 1158.4627373077, 55
2521, 1158.9222373225, 67
2522, 1159.3817373373, 48
2523, 1159.8412373521, 44
2524, 1160.3007373669, 48
2525, 1160.7602373817, 58
2526, 1161.2197373965, 48
2527, 1161.6792374113, 56
2528, 1162.1387374261, 58
2529, 1162.5982374409, 50
2530, 1163.0577374557, 44
2531, 1163.5172374705, 47
2532, 1163.9767374853, 41
2533, 1164.4362375001, 55
2534, 1164.8957375149, 43
2535, 1165.3552375297, 46
2536, 1165.8147375445, 54
2537, 1166.2742375593, 46
2538, 1166.7337375741, 41
2539, 1167.1932375889, 53
2540, 1167.6527376037, 54
2541, 1168.1122376185, 53
2542, 1168.5717376333, 35
2543, 1169.0312376481, 50
2544, 1169.4907376629, 55
2545, 1169.9502376777, 47
2546, 1170.4097376925, 49
2547, 1170.8692377073, 44
2548, 1171.3287377221, 48
2549, 1171.7882377369, 52
2550, 1172.2477377517, 58
2551, 1172.7072377665, 52
2552, 1173.1667377813, 51
2553, 1173.6262377961, 53
2554, 1174.0857378109, 47
2555, 1174.5452378257, 34
2556, 1175.0047378405, 45
2557, 1175.4642378553, 62
2558, 1175.9237378701, 42
2559, 1176.3832378849, 50
2560, 1176.8427378997, 61
2561, 1177.3022379145, 41
2562, 1177.7617379293001, 44
2563, 1178.2212379441, 49
2564, 1178.6807379589, 49
2565, 1179.1402379737, 43
2566, 1179.5997379885, 54
2567, 1180.0592380033, 29
2568, 1180.5187380181, 40
2569, 1180.9782380329, 36
2570, 1181.4377380477001, 53
2571, 1181.8972380625, 45
2572, 1182.3567380773, 47
2573, 1182.8162380921, 45
2574, 1183.2757381069, 48
2575, 1183.7352381217, 40
2576, 1184.1947381365, 45
2577, 1184.6542381513, 58
2578, 1185.1137381661001, 39
2579, 1185.5732381809, 53
2580, 1186.0327381957, 53
2581, 1186.4922382105, 58
2582, 1186.9517382253, 38
2583, 1187.4112382401, 42
2584, 1187.8707382549, 50
2585, 1188.3302382697, 42
2586, 1188.7897382845001, 39
2587, 1189.2492382993, 40
2588, 1189.7087383141, 37
2589, 1190.1682383289, 52
2590, 1190.6277383437, 57
2591, 1191.0872383585, 46
2592, 1191.5467383733, 55
2593, 1192.0062383881, 58
2594, 1192.4657384029001, 40
2595, 1192.9252384177, 66
2596, 1193.3847384325, 56
2597, 1193.8442384473, 62
2598, 1194.3037384621, 36
2599, 1194.7632384769, 43
2600, 1195.2227384917, 55
2601, 1195.6822385065, 43
2602, 1196.1417385213, 54
2603, 1196.6012385361, 57
2604, 1197.0607385509, 50
2605, 1197.5202385657, 40
2606, 1197.9797385805, 61
2607, 1198.4392385953, 44
2608, 1198.8987386101, 48
2609, 1199.3582386249, 42
2610, 1199.8177386397, 57
2611, 1200.2772386545, 45
2612, 1200.7367386693, 42
2613, 1201.1962386841, 51
2614, 1201.6557386989, 41
2615, 1202.1152387137, 55
2616, 1202.5747387285, 40
2617, 1203.0342387433, 49
2618, 1203.4937387581, 54
2619, 1203.9532387729, 50
2620, 1204.4127387877, 51
2621, 1204.8722388025, 55
2622, 1205.3317388173, 43
2623, 1205.7912388321, 42
2624, 1206.2507388469, 58
2625, 1206.7102388617, 51
2626, 1207.1697388765, 46
2627, 1207.6292388913, 47
2628, 1208.0887389061, 53
2629, 1208.5482389209, 39
2630, 1209.0077389357, 52
2631, 1209.4672389505, 55
2632, 1209.9267389653, 57
2633, 1210.3862389801, 52
2634, 1210.8457389949, 44
2635, 1211.3052390097, 49
2636, 1211.7647390245, 56
2637, 1212.2242390393, 46
2638, 1212.6837390541, 48
2639, 1213.1432390689, 47
2640, 1213.6027390837, 66
2641, 1214.0622390985, 55
2642, 1214.5217391133, 51
2643, 1214.9812391281, 48
2644, 1215.4407391429, 58
2645, 1215.9002391577, 53
2646, 1216.3597391725, 51
2647, 1216.8192391873001, 54
2648, 1217.2787392021, 45
2649, 1217.7382392169, 39
2650, 1218.1977392317, 50
2651, 1218.6572392465, 54
2652, 1219.1167392613, 39
2653, 1219.5762392761, 63
2654, 1220.0357392909, 55
2655, 1220.4952393057001, 57
2656, 1220.9547393205, 55
2657, 1221.4142393353, 47
2658, 1221.8737393501, 51
2659, 1222.3332393649, 54
2660, 1222.7927393797, 68
2661, 1223.2522393945, 51
2662, 1223.7117394093, 46
2663, 1224.1712394241001, 49
2664, 1224.6307394389, 48
2665, 1225.0902394537, 49
2666, 1225.5497394685, 46
2667, 1226.0092394833, 47
2668, 1226.4687394981, 58
2669, 1226.9282395129, 71
2670, 1227.3877395277, 52
2671, 1227.8472395425001, 59
2672, 1228.3067395573, 59
2673, 1228.7662395721, 60
2674, 1229.2257395869, 56
2675, 1229.6852396017, 46
2676, 1230.1447396165, 43
2677, 1230.6042396313, 50
2678, 1231.0637396461, 51
2679, 1231.5232396609001, 60
2680, 1231.9827396757, 49
2681, 1232.4422396905, 53
2682, 1232.9017397053, 51
2683, 1233.3612397201, 62
2684, 1233.8207397349, 53
2685, 1234.2802397497, 40
2686, 1234.7397397645, 55
2687, 1235.1992397793001, 44
2688, 1235.6587397941, 48
2689, 1236.1182398089, 47
2690, 1236.5777398237, 50
2691, 1237.0372398385, 56
2692, 1237.4967398533, 49
2693, 1237.9562398681, 59
2694, 1238.4157398829, 47
2695, 1238.8752398977, 43
2696, 1239.3347399125, 49
2697, 1239.7942399273, 63
2698, 1240.2537399421, 51
2699, 1240.7132399569, 55
2700, 1241.1727399717, 47
2701, 1241.6322399865, 37
2702, 1242.0917400013, 52
2703, 1242.5512400161, 51
2704, 1243.0107400309, 52
2705, 1243.4702400457, 54
2706, 1243.9297400605, 41
2707, 1244.3892400753, 65
2708, 1244.8487400901, 51
2709, 1245.3082401049, 41
2710, 1245.7677401197, 65
2711, 1246.2272401345, 53
2712, 1246.6867401493, 47
2713, 1247.1462401641, 53
2714, 1247.6057401789, 56
2715, 1248.0652401937, 50
2716, 1248.5247402085, 57
2717, 1248.9842402233, 55
2718, 1249.4437402381, 47
2719, 1249.9032402529, 57
2720, 1250.3627402677, 58
2721, 1250.8222402825, 59
2722, 1251.2817402973, 53
2723, 1251.7412403121, 66
2724, 1252.2007403269, 67
2725, 1252.6602403417, 51
2726, 1253.1197403565, 49
2727, 1253.5792403713, 56
2728, 1254.0387403861, 52
2729, 1254.4982404009, 53
2730, 1254.9577404157, 43
2731, 1255.4172404305, 38
2732, 1255.8767404453001, 49
2733, 1256.3362404601, 57
2734, 1256.7957404749, 45
2735, 1257.2552404897, 53
2736, 1257.7147405045, 41
2737, 1258.1742405193, 51
2738, 1258.6337405341, 53
2739, 1259.0932405489, 55
2740, 1259.5527405637001, 59
2741, 1260.0122405785, 46
2742, 1260.4717405933, 55
2743, 1260.9312406081, 43
2744, 1261.3907406229, 44
2745, 1261.8502406377, 48
2746, 1262.3097406525, 50
2747, 1262.7692406673, 66
2748, 1263.2287406821001, 56
2749, 1263.6882406969, 41
2750, 1264.1477407117, 52
2751, 1264.6072407265, 58
2752, 1265.0667407413, 53
2753, 1265.5262407561, 50
2754, 1265.9857407709, 46
2755, 1266.4452407857, 50
2756, 1266.9047408005001, 51
2757, 1267.3642408153, 57
2758, 1267.8237408301, 61
2759, 1268.2832408449, 66
2760, 1268.7427408597, 63
2761, 1269.2022408745, 49
2762, 1269.6617408893, 53
2763, 1270.1212409041, 57
2764, 1270.5807409189001, 49
2765, 1271.0402409337, 50
2766, 1271.4997409485, 62
2767, 1271.9592409633, 57
