Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 896.25
Real Time (s), 901.95
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
4689, 2155.1182694089002, 7
4690, 2155.5777694237004, 7
4691, 2156.0372694385, 14
4692, 2156.4967694533, 17
4693, 2156.9562694681003, 18
4694, 2157.4157694829005, 6
4695, 2157.8752694977, 25
4696, 2158.3347695125003, 14
4697, 2158.7942695273005, 12
4698, 2159.2537695421, 14
4699, 2159.7132695569003, 23
4700, 2160.1727695717004, 16
4701, 2160.6322695865, 15
4702, 2161.0917696013003, 14
4703, 2161.5512696161004, 8
4704, 2162.0107696309, 16
4705, 2162.4702696457002, 12
4706, 2162.9297696605004, 10
4707, 2163.3892696753005, 17
4708, 2163.8487696901, 13
4709, 2164.3082697049003, 18
4710, 2164.7677697197005, 18
4711, 2165.2272697345, 22
4712, 2165.6867697493003, 19
4713, 2166.1462697641005, 18
4714, 2166.6057697789, 19
4715, 2167.0652697937003, 12
4716, 2167.5247698085004, 25
4717, 2167.9842698233, 16
4718, 2168.4437698381003, 10
4719, 2168.9032698529004, 12
4720, 2169.3627698677, 13
4721, 2169.8222698825, 14
4722, 2170.2817698973004, 7
4723, 2170.7412699121005, 13
4724, 2171.2007699269, 18
4725, 2171.6602699417003, 20
4726, 2172.1197699565005, 12
4727, 2172.5792699713, 23
4728, 2173.0387699861003, 19
4729, 2173.4982700009004, 17
4730, 2173.9577700157, 11
4731, 2174.4172700305003, 18
4732, 2174.8767700453004, 18
4733, 2175.3362700601, 14
4734, 2175.7957700749002, 15
4735, 2176.2552700897004, 11
4736, 2176.7147701045, 11
4737, 2177.1742701193, 17
4738, 2177.6337701341004, 12
4739, 2178.0932701489005, 15
4740, 2178.5527701637, 14
4741, 2179.0122701785003, 11
4742, 2179.4717701933005, 17
4743, 2179.9312702081, 19
4744, 2180.3907702229003, 16
4745, 2180.8502702377004, 12
4746, 2181.3097702525, 17
4747, 2181.7692702673003, 12
4748, 2182.2287702821004, 14
4749, 2182.6882702969, 15
4750, 2183.1477703117002, 15
4751, 2183.6072703265004, 10
4752, 2184.0667703413, 16
4753, 2184.5262703561, 15
4754, 2184.9857703709004, 14
4755, 2185.4452703857005, 11
4756, 2185.9047704005, 10
4757, 2186.3642704153003, 24
4758, 2186.8237704301005, 9
4759, 2187.2832704449, 12
4760, 2187.7427704597003, 8
4761, 2188.2022704745004, 16
4762, 2188.6617704893, 15
4763, 2189.1212705041003, 12
4764, 2189.5807705189004, 14
4765, 2190.0402705337, 11
4766, 2190.4997705485002, 17
4767, 2190.9592705633004, 10
4768, 2191.4187705781, 17
4769, 2191.8782705929, 16
4770, 2192.3377706077003, 12
4771, 2192.7972706225005, 20
4772, 2193.2567706373, 7
4773, 2193.7162706521003, 9
4774, 2194.1757706669005, 15
4775, 2194.6352706817, 12
4776, 2195.0947706965003, 14
4777, 2195.5542707113004, 8
4778, 2196.0137707261, 18
4779, 2196.4732707409003, 9
4780, 2196.9327707557004, 18
4781, 2197.3922707705, 11
4782, 2197.8517707853002, 16
4783, 2198.3112708001004, 12
4784, 2198.7707708149005, 15
4785, 2199.2302708297, 15
4786, 2199.6897708445003, 13
4787, 2200.1492708593005, 19
4788, 2200.6087708741, 11
4789, 2201.0682708889003, 13
4790, 2201.5277709037005, 16
4791, 2201.9872709185, 9
4792, 2202.4467709333003, 18
4793, 2202.9062709481004, 15
4794, 2203.3657709629, 19
4795, 2203.8252709777003, 21
4796, 2204.2847709925004, 12
4797, 2204.7442710073, 15
4798, 2205.2037710221, 13
4799, 2205.6632710369004, 12
4800, 2206.1227710517005, 12
4801, 2206.5822710665, 16
4802, 2207.0417710813003, 7
4803, 2207.5012710961005, 15
4804, 2207.9607711109, 15
4805, 2208.4202711257003, 15
4806, 2208.8797711405005, 15
4807, 2209.3392711553, 12
4808, 2209.7987711701003, 16
4809, 2210.2582711849004, 18
4810, 2210.7177711997, 9
4811, 2211.1772712145003, 20
4812, 2211.6367712293004, 9
4813, 2212.0962712441, 12
4814, 2212.5557712589, 17
4815, 2213.0152712737004, 16
4816, 2213.4747712885005, 12
4817, 2213.9342713033, 10
4818, 2214.3937713181003, 9
4819, 2214.8532713329005, 18
4820, 2215.3127713477, 8
4821, 2215.7722713625003, 21
4822, 2216.2317713773004, 22
4823, 2216.6912713921, 15
4824, 2217.1507714069003, 20
4825, 2217.6102714217004, 14
4826, 2218.0697714365, 14
4827, 2218.5292714513002, 17
4828, 2218.9887714661004, 8
4829, 2219.4482714809, 12
4830, 2219.9077714957, 12
4831, 2220.3672715105004, 15
4832, 2220.8267715253005, 9
4833, 2221.2862715401, 18
4834, 2221.7457715549003, 14
4835, 2222.2052715697005, 15
4836, 2222.6647715845, 8
4837, 2223.1242715993003, 13
4838, 2223.5837716141004, 17
4839, 2224.0432716289, 16
4840, 2224.5027716437003, 15
4841, 2224.9622716585004, 8
4842, 2225.4217716733, 13
4843, 2225.8812716881002, 17
4844, 2226.3407717029004, 14
4845, 2226.8002717177, 10
4846, 2227.2597717325, 14
4847, 2227.7192717473004, 8
4848, 2228.1787717621005, 17
4849, 2228.6382717769, 13
4850, 2229.0977717917003, 22
4851, 2229.5572718065005, 19
4852, 2230.0167718213, 19
4853, 2230.4762718361003, 12
4854, 2230.9357718509004, 10
4855, 2231.3952718657, 15
4856, 2231.8547718805003, 8
4857, 2232.3142718953004, 14
4858, 2232.7737719101, 7
4859, 2233.2332719249002, 10
4860, 2233.6927719397004, 10
4861, 2234.1522719545, 14
4862, 2234.6117719693, 8
4863, 2235.0712719841003, 12
4864, 2235.5307719989005, 14
4865, 2235.9902720137, 9
4866, 2236.4497720285003, 13
4867, 2236.9092720433005, 11
4868, 2237.3687720581, 12
4869, 2237.8282720729003, 16
4870, 2238.2877720877004, 10
4871, 2238.7472721025, 13
4872, 2239.2067721173003, 13
4873, 2239.6662721321004, 10
4874, 2240.1257721469, 12
4875, 2240.5852721617002, 16
4876, 2241.0447721765004, 13
4877, 2241.5042721913005, 12
4878, 2241.9637722061, 17
4879, 2242.4232722209003, 8
4880, 2242.8827722357005, 12
4881, 2243.3422722505, 12
4882, 2243.8017722653003, 15
4883, 2244.2612722801005, 12
4884, 2244.7207722949, 11
4885, 2245.1802723097003, 17
4886, 2245.6397723245004, 12
4887, 2246.0992723393, 8
4888, 2246.5587723541003, 17
4889, 2247.0182723689004, 13
4890, 2247.4777723837, 12
4891, 2247.9372723985, 9
4892, 2248.3967724133004, 8
4893, 2248.8562724281005, 13
4894, 2249.3157724429, 17
4895, 2249.7752724577003, 8
4896, 2250.2347724725005, 12
4897, 2250.6942724873, 11
4898, 2251.1537725021003, 14
4899, 2251.6132725169005, 8
4900, 2252.0727725317, 8
4901, 2252.5322725465003, 10
4902, 2252.9917725613004, 7
4903, 2253.4512725761, 13
4904, 2253.9107725909003, 12
4905, 2254.3702726057004, 8
4906, 2254.8297726205, 18
4907, 2255.2892726353, 14
4908, 2255.7487726501004, 16
4909, 2256.2082726649005, 11
4910, 2256.6677726797, 13
4911, 2257.1272726945003, 17
4912, 2257.5867727093005, 8
4913, 2258.0462727241, 15
4914, 2258.5057727389003, 8
4915, 2258.9652727537004, 9
4916, 2259.4247727685, 12
4917, 2259.8842727833003, 18
4918, 2260.3437727981004, 12
4919, 2260.8032728129, 18
4920, 2261.2627728277002, 15
4921, 2261.7222728425004, 11
4922, 2262.1817728573, 10
4923, 2262.6412728721, 18
4924, 2263.1007728869004, 10
4925, 2263.5602729017005, 9
4926, 2264.0197729165, 12
4927, 2264.4792729313003, 12
4928, 2264.9387729461005, 8
4929, 2265.3982729609, 12
4930, 2265.8577729757003, 13
4931, 2266.3172729905004, 20
4932, 2266.7767730053, 12
4933, 2267.2362730201003, 7
4934, 2267.6957730349004, 8
4935, 2268.1552730497, 21
4936, 2268.6147730645002, 14
4937, 2269.0742730793004, 14
4938, 2269.5337730941, 11
4939, 2269.9932731089, 8
4940, 2270.4527731237004, 14
4941, 2270.9122731385005, 10
4942, 2271.3717731533, 10
4943, 2271.8312731681003, 8
4944, 2272.2907731829005, 12
4945, 2272.7502731977, 5
4946, 2273.2097732125003, 4
4947, 2273.6692732273004, 15
4948, 2274.1287732421, 17
4949, 2274.5882732569003, 17
4950, 2275.0477732717004, 17
4951, 2275.5072732865, 10
4952, 2275.9667733013002, 14
4953, 2276.4262733161004, 14
4954, 2276.8857733309005, 13
4955, 2277.3452733457, 11
4956, 2277.8047733605003, 17
4957, 2278.2642733753005, 15
4958, 2278.7237733901, 12
4959, 2279.1832734049003, 7
4960, 2279.6427734197005, 10
4961, 2280.1022734345, 12
4962, 2280.5617734493003, 9
4963, 2281.0212734641004, 15
4964, 2281.4807734789, 11
4965, 2281.9402734937003, 15
4966, 2282.3997735085004, 18
4967, 2282.8592735233, 15
4968, 2283.3187735381002, 15
4969, 2283.7782735529004, 16
4970, 2284.2377735677005, 12
4971, 2284.6972735825, 13
4972, 2285.1567735973003, 15
4973, 2285.6162736121005, 13
4974, 2286.0757736269, 9
4975, 2286.5352736417003, 13
4976, 2286.9947736565005, 6
4977, 2287.4542736713, 11
4978, 2287.9137736861003, 18
4979, 2288.3732737009004, 12
4980, 2288.8327737157, 21
4981, 2289.2922737305003, 15
4982, 2289.7517737453004, 12
4983, 2290.2112737601, 7
4984, 2290.6707737749, 8
4985, 2291.1302737897004, 8
4986, 2291.5897738045005, 11
4987, 2292.0492738193, 8
4988, 2292.5087738341003, 18
4989, 2292.9682738489005, 13
4990, 2293.4277738637, 11
4991, 2293.8872738785003, 12
4992, 2294.3467738933005, 14
4993, 2294.8062739081, 14
4994, 2295.2657739229003, 17
4995, 2295.7252739377004, 12
4996, 2296.1847739525, 16
4997, 2296.6442739673003, 7
4998, 2297.1037739821004, 13
4999, 2297.5632739969, 4
5000, 2298.0227740117, 14
5001, 2298.4822740265004, 15
5002, 2298.9417740413005, 16
5003, 2299.4012740561, 14
5004, 2299.8607740709003, 10
5005, 2300.3202740857005, 11
5006, 2300.7797741005, 17
5007, 2301.2392741153003, 10
5008, 2301.6987741301004, 9
5009, 2302.1582741449, 15
5010, 2302.6177741597003, 15
5011, 2303.0772741745004, 21
5012, 2303.5367741893, 10
5013, 2303.9962742041002, 9
5014, 2304.4557742189004, 9
5015, 2304.9152742337, 7
5016, 2305.3747742485, 7
5017, 2305.8342742633004, 9
5018, 2306.2937742781005, 11
5019, 2306.7532742929, 12
5020, 2307.2127743077003, 13
5021, 2307.6722743225005, 10
5022, 2308.1317743373, 8
5023, 2308.5912743521003, 8
5024, 2309.0507743669004, 7
5025, 2309.5102743817, 11
5026, 2309.9697743965003, 15
5027, 2310.4292744113004, 12
5028, 2310.8887744261, 9
5029, 2311.3482744409002, 12
5030, 2311.8077744557004, 15
5031, 2312.2672744705, 13
5032, 2312.7267744853, 11
5033, 2313.1862745001004, 9
5034, 2313.6457745149005, 7
5035, 2314.1052745297, 10
5036, 2314.5647745445003, 9
5037, 2315.0242745593005, 11
5038, 2315.4837745741, 15
5039, 2315.9432745889003, 16
5040, 2316.4027746037004, 17
5041, 2316.8622746185, 11
5042, 2317.3217746333003, 6
5043, 2317.7812746481004, 8
5044, 2318.2407746629, 10
5045, 2318.7002746777002, 8
5046, 2319.1597746925004, 11
5047, 2319.6192747073005, 14
5048, 2320.0787747221, 11
5049, 2320.5382747369003, 12
5050, 2320.9977747517005, 11
5051, 2321.4572747665, 15
5052, 2321.9167747813003, 11
5053, 2322.3762747961005, 12
5054, 2322.8357748109, 10
5055, 2323.2952748257003, 9
5056, 2323.7547748405004, 10
5057, 2324.2142748553, 8
5058, 2324.6737748701003, 10
5059, 2325.1332748849004, 9
5060, 2325.5927748997, 15
5061, 2326.0522749145002, 15
5062, 2326.5117749293004, 17
5063, 2326.9712749441005, 13
5064, 2327.4307749589, 11
5065, 2327.8902749737003, 11
5066, 2328.3497749885005, 9
5067, 2328.8092750033, 14
5068, 2329.2687750181003, 7
5069, 2329.7282750329005, 8
5070, 2330.1877750477, 11
5071, 2330.6472750625003, 10
5072, 2331.1067750773004, 11
5073, 2331.5662750921, 11
5074, 2332.0257751069003, 11
5075, 2332.4852751217004, 12
5076, 2332.9447751365, 15
5077, 2333.4042751513, 14
5078, 2333.8637751661004, 6
5079, 2334.3232751809005, 15
5080, 2334.7827751957, 11
5081, 2335.2422752105003, 11
5082, 2335.7017752253005, 8
5083, 2336.1612752401, 18
5084, 2336.6207752549003, 12
5085, 2337.0802752697005, 14
5086, 2337.5397752845, 10
5087, 2337.9992752993003, 12
5088, 2338.4587753141004, 10
5089, 2338.9182753289, 12
5090, 2339.3777753437003, 10
5091, 2339.8372753585004, 12
5092, 2340.2967753733, 14
5093, 2340.7562753881, 10
5094, 2341.2157754029004, 7
5095, 2341.6752754177005, 3
5096, 2342.1347754325, 11
5097, 2342.5942754473003, 4
5098, 2343.0537754621005, 14
5099, 2343.5132754769, 10
5100, 2343.9727754917003, 11
5101, 2344.4322755065004, 11
5102, 2344.8917755213, 9
5103, 2345.3512755361003, 7
5104, 2345.8107755509004, 13
5105, 2346.2702755657, 14
5106, 2346.7297755805002, 9
5107, 2347.1892755953004, 14
5108, 2347.6487756101, 10
5109, 2348.1082756249, 17
5110, 2348.5677756397004, 10
5111, 2349.0272756545005, 9
5112, 2349.4867756693, 11
5113, 2349.9462756841003, 9
5114, 2350.4057756989005, 16
5115, 2350.8652757137, 9
5116, 2351.3247757285003, 7
5117, 2351.7842757433004, 8
5118, 2352.2437757581, 15
5119, 2352.7032757729003, 11
5120, 2353.1627757877004, 15
5121, 2353.6222758025, 15
5122, 2354.0817758173002, 10
5123, 2354.5412758321004, 10
5124, 2355.0007758469005, 13
5125, 2355.4602758617, 5
5126, 2355.9197758765004, 13
5127, 2356.3792758913005, 11
5128, 2356.8387759061, 10
5129, 2357.2982759209003, 10
5130, 2357.7577759357005, 10
5131, 2358.2172759505, 11
5132, 2358.6767759653003, 11
5133, 2359.1362759801004, 12
5134, 2359.5957759949, 9
5135, 2360.0552760097003, 9
5136, 2360.5147760245004, 7
5137, 2360.9742760393, 15
5138, 2361.4337760541002, 11
5139, 2361.8932760689004, 10
5140, 2362.3527760837005, 9
5141, 2362.8122760985, 8
5142, 2363.2717761133003, 14
5143, 2363.7312761281005, 10
5144, 2364.1907761429, 6
5145, 2364.6502761577003, 15
5146, 2365.1097761725005, 15
5147, 2365.5692761873, 11
5148, 2366.0287762021003, 11
5149, 2366.4882762169004, 11
5150, 2366.9477762317, 8
5151, 2367.4072762465003, 10
5152, 2367.8667762613004, 11
5153, 2368.3262762761, 13
5154, 2368.7857762909002, 13
5155, 2369.2452763057004, 15
5156, 2369.7047763205005, 9
5157, 2370.1642763353, 18
5158, 2370.6237763501003, 8
5159, 2371.0832763649005, 11
5160, 2371.5427763797, 7
5161, 2372.0022763945003, 12
5162, 2372.4617764093005, 7
5163, 2372.9212764241, 8
5164, 2373.3807764389003, 7
5165, 2373.8402764537004, 9
5166, 2374.2997764685, 10
5167, 2374.7592764833003, 8
5168, 2375.2187764981004, 13
5169, 2375.6782765129, 12
5170, 2376.1377765277, 16
5171, 2376.5972765425004, 5
5172, 2377.0567765573005, 9
5173, 2377.5162765721, 10
5174, 2377.9757765869003, 9
5175, 2378.4352766017005, 9
5176, 2378.8947766165, 14
5177, 2379.3542766313003, 13
5178, 2379.8137766461005, 12
5179, 2380.2732766609, 11
5180, 2380.7327766757003, 5
5181, 2381.1922766905004, 12
5182, 2381.6517767053, 7
5183, 2382.1112767201002, 12
5184, 2382.5707767349004, 14
5185, 2383.0302767497, 12
5186, 2383.4897767645, 5
5187, 2383.9492767793004, 12
5188, 2384.4087767941005, 12
5189, 2384.8682768089, 10
5190, 2385.3277768237003, 9
5191, 2385.7872768385005, 11
5192, 2386.2467768533, 12
5193, 2386.7062768681003, 12
5194, 2387.1657768829004, 12
5195, 2387.6252768977, 10
5196, 2388.0847769125003, 8
5197, 2388.5442769273004, 8
5198, 2389.0037769421, 8
5199, 2389.4632769569002, 17
5200, 2389.9227769717004, 5
5201, 2390.3822769865, 13
5202, 2390.8417770013, 14
5203, 2391.3012770161004, 14
5204, 2391.7607770309005, 13
5205, 2392.2202770457, 17
5206, 2392.6797770605003, 12
5207, 2393.1392770753005, 22
5208, 2393.5987770901, 20
5209, 2394.0582771049003, 27
5210, 2394.5177771197004, 28
5211, 2394.9772771345, 26
5212, 2395.4367771493003, 50
5213, 2395.8962771641004, 25
5214, 2396.3557771789, 34
5215, 2396.8152771937002, 54
5216, 2397.2747772085004, 41
5217, 2397.7342772233005, 59
5218, 2398.1937772381, 66
5219, 2398.6532772529004, 85
5220, 2399.1127772677005, 83
5221, 2399.5722772825, 102
5222, 2400.0317772973003, 106
5223, 2400.4912773121005, 104
5224, 2400.9507773269, 136
5225, 2401.4102773417003, 153
5226, 2401.8697773565004, 168
5227, 2402.3292773713, 184
5228, 2402.7887773861003, 203
5229, 2403.2482774009004, 229
5230, 2403.7077774157, 252
5231, 2404.1672774305002, 259
5232, 2404.6267774453004, 260
5233, 2405.0862774601005, 294
5234, 2405.5457774749, 295
5235, 2406.0052774897003, 311
5236, 2406.4647775045005, 322
5237, 2406.9242775193, 319
5238, 2407.3837775341003, 303
5239, 2407.8432775489005, 350
5240, 2408.3027775637, 320
5241, 2408.7622775785003, 352
5242, 2409.2217775933004, 341
5243, 2409.6812776081, 313
5244, 2410.1407776229003, 362
5245, 2410.6002776377004, 365
5246, 2411.0597776525, 310
5247, 2411.5192776673002, 296
5248, 2411.9787776821004, 314
5249, 2412.4382776969005, 290
5250, 2412.8977777117, 269
5251, 2413.3572777265003, 249
5252, 2413.8167777413005, 232
5253, 2414.2762777561, 232
5254, 2414.7357777709003, 224
5255, 2415.1952777857005, 192
5256, 2415.6547778005, 187
5257, 2416.1142778153003, 172
5258, 2416.5737778301004, 149
5259, 2417.0332778449, 123
5260, 2417.4927778597003, 127
5261, 2417.9522778745004, 111
5262, 2418.4117778893, 91
5263, 2418.8712779041, 63
5264, 2419.3307779189004, 76
5265, 2419.7902779337005, 66
5266, 2420.2497779485, 55
5267, 2420.7092779633003, 48
5268, 2421.1687779781005, 30
5269, 2421.6282779929, 30
5270, 2422.0877780077003, 28
5271, 2422.5472780225004, 21
5272, 2423.0067780373, 27
5273, 2423.4662780521003, 20
5274, 2423.9257780669004, 27
5275, 2424.3852780817, 24
5276, 2424.8447780965002, 19
5277, 2425.3042781113004, 19
5278, 2425.7637781261, 12
5279, 2426.2232781409, 11
5280, 2426.6827781557004, 13
5281, 2427.1422781705005, 12
5282, 2427.6017781853, 7
5283, 2428.0612782001003, 15
5284, 2428.5207782149005, 12
5285, 2428.9802782297, 16
5286, 2429.4397782445003, 13
5287, 2429.8992782593004, 15
5288, 2430.3587782741, 13
5289, 2430.8182782889003, 8
5290, 2431.2777783037004, 9
5291, 2431.7372783185, 9
5292, 2432.1967783333002, 8
5293, 2432.6562783481004, 6
5294, 2433.1157783629005, 12
5295, 2433.5752783777, 16
5296, 2434.0347783925004, 14
5297, 2434.4942784073005, 9
5298, 2434.9537784221, 8
5299, 2435.4132784369003, 8
5300, 2435.8727784517005, 7
5301, 2436.3322784665, 11
5302, 2436.7917784813003, 14
5303, 2437.2512784961004, 10
5304, 2437.7107785109, 13
5305, 2438.1702785257003, 7
5306, 2438.6297785405004, 4
5307, 2439.0892785553, 7
5308, 2439.5487785701002, 8
5309, 2440.0082785849004, 12
5310, 2440.4677785997005, 12
5311, 2440.9272786145, 7
5312, 2441.3867786293004, 11
5313, 2441.8462786441005, 7
5314, 2442.3057786589, 9
5315, 2442.7652786737003, 11
5316, 2443.2247786885005, 13
5317, 2443.6842787033, 12
5318, 2444.1437787181003, 11
5319, 2444.6032787329004, 8
5320, 2445.0627787477, 13
5321, 2445.5222787625003, 7
5322, 2445.9817787773004, 6
5323, 2446.4412787921, 13
5324, 2446.9007788069002, 2
5325, 2447.3602788217004, 12
5326, 2447.8197788365005, 7
5327, 2448.2792788513, 8
5328, 2448.7387788661003, 9
5329, 2449.1982788809005, 8
5330, 2449.6577788957, 7
5331, 2450.1172789105003, 13
5332, 2450.5767789253005, 13
5333, 2451.0362789401, 12
5334, 2451.4957789549003, 13
5335, 2451.9552789697004, 7
5336, 2452.4147789845, 12
5337, 2452.8742789993003, 14
5338, 2453.3337790141004, 9
5339, 2453.7932790289, 10
5340, 2454.2527790437002, 11
5341, 2454.7122790585004, 9
5342, 2455.1717790733005, 13
5343, 2455.6312790881, 8
5344, 2456.0907791029003, 11
5345, 2456.5502791177005, 12
5346, 2457.0097791325, 7
5347, 2457.4692791473003, 8
5348, 2457.9287791621005, 10
5349, 2458.3882791769, 18
5350, 2458.8477791917003, 10
5351, 2459.3072792065004, 13
5352, 2459.7667792213, 13
5353, 2460.2262792361003, 9
5354, 2460.6857792509004, 6
5355, 2461.1452792657, 12
5356, 2461.6047792805, 8
5357, 2462.0642792953004, 5
5358, 2462.5237793101005, 8
5359, 2462.9832793249, 10
5360, 2463.4427793397003, 6
5361, 2463.9022793545005, 12
5362, 2464.3617793693, 6
5363, 2464.8212793841003, 9
5364, 2465.2807793989004, 8
5365, 2465.7402794137, 8
5366, 2466.1997794285003, 11
5367, 2466.6592794433004, 15
5368, 2467.1187794581, 5
5369, 2467.5782794729002, 6
5370, 2468.0377794877004, 9
5371, 2468.4972795025, 14
5372, 2468.9567795173, 4
5373, 2469.4162795321004, 7
5374, 2469.8757795469005, 9
5375, 2470.3352795617, 11
5376, 2470.7947795765003, 8
5377, 2471.2542795913005, 17
5378, 2471.7137796061, 8
5379, 2472.1732796209003, 11
5380, 2472.6327796357004, 8
5381, 2473.0922796505, 10
5382, 2473.5517796653003, 9
5383, 2474.0112796801004, 7
5384, 2474.4707796949, 11
5385, 2474.9302797097002, 11
5386, 2475.3897797245004, 7
5387, 2475.8492797393005, 7
5388, 2476.3087797541, 9
5389, 2476.7682797689004, 7
5390, 2477.2277797837005, 5
5391, 2477.6872797985, 5
5392, 2478.1467798133003, 6
5393, 2478.6062798281005, 9
5394, 2479.0657798429, 6
5395, 2479.5252798577003, 15
5396, 2479.9847798725004, 10
5397, 2480.4442798873, 11
5398, 2480.9037799021003, 9
5399, 2481.3632799169004, 10
5400, 2481.8227799317, 9
5401, 2482.2822799465002, 7
5402, 2482.7417799613004, 9
5403, 2483.2012799761005, 11
5404, 2483.6607799909, 6
5405, 2484.1202800057004, 6
5406, 2484.5797800205005, 13
5407, 2485.0392800353, 8
5408, 2485.4987800501003, 12
5409, 2485.9582800649005, 5
5410, 2486.4177800797, 14
5411, 2486.8772800945003, 13
5412, 2487.3367801093004, 9
5413, 2487.7962801241, 13
5414, 2488.2557801389003, 8
5415, 2488.7152801537004, 10
5416, 2489.1747801685, 2
5417, 2489.6342801833002, 9
5418, 2490.0937801981004, 12
5419, 2490.5532802129005, 8
5420, 2491.0127802277, 6
5421, 2491.4722802425003, 8
5422, 2491.9317802573005, 10
5423, 2492.3912802721, 7
5424, 2492.8507802869003, 7
5425, 2493.3102803017005, 12
5426, 2493.7697803165, 11
5427, 2494.2292803313003, 13
5428, 2494.6887803461004, 4
5429, 2495.1482803609, 6
5430, 2495.6077803757003, 8
5431, 2496.0672803905004, 15
5432, 2496.5267804053, 7
5433, 2496.9862804201002, 5
5434, 2497.4457804349004, 11
5435, 2497.9052804497005, 9
5436, 2498.3647804645, 5
5437, 2498.8242804793003, 15
5438, 2499.2837804941005, 5
5439, 2499.7432805089, 14
5440, 2500.2027805237003, 11
5441, 2500.6622805385005, 11
5442, 2501.1217805533, 6
5443, 2501.5812805681003, 9
5444, 2502.0407805829004, 10
5445, 2502.5002805977, 8
5446, 2502.9597806125003, 3
5447, 2503.4192806273004, 6
5448, 2503.8787806421, 9
5449, 2504.3382806569, 8
5450, 2504.7977806717004, 12
5451, 2505.2572806865005, 9
5452, 2505.7167807013, 9
5453, 2506.1762807161003, 7
5454, 2506.6357807309005, 10
5455, 2507.0952807457, 10
5456, 2507.5547807605003, 11
5457, 2508.0142807753004, 11
5458, 2508.4737807901, 12
5459, 2508.9332808049003, 6
5460, 2509.3927808197004, 7
5461, 2509.8522808345, 9
5462, 2510.3117808493002, 12
5463, 2510.7712808641004, 5
5464, 2511.2307808789005, 5
5465, 2511.6902808937, 7
5466, 2512.1497809085004, 10
5467, 2512.6092809233005, 11
5468, 2513.0687809381, 12
5469, 2513.5282809529003, 6
5470, 2513.9877809677005, 6
5471, 2514.4472809825, 9
5472, 2514.9067809973003, 7
5473, 2515.3662810121004, 5
5474, 2515.8257810269, 9
5475, 2516.2852810417003, 4
5476, 2516.7447810565004, 7
5477, 2517.2042810713, 8
5478, 2517.6637810861002, 9
5479, 2518.1232811009004, 5
5480, 2518.5827811157005, 16
5481, 2519.0422811305, 10
5482, 2519.5017811453004, 7
5483, 2519.9612811601005, 3
5484, 2520.4207811749, 3
5485, 2520.8802811897003, 8
5486, 2521.3397812045005, 12
5487, 2521.7992812193, 7
5488, 2522.2587812341003, 13
5489, 2522.7182812489004, 9
5490, 2523.1777812637, 9
5491, 2523.6372812785003, 9
5492, 2524.0967812933004, 11
5493, 2524.5562813081, 11
5494, 2525.0157813229002, 14
5495, 2525.4752813377004, 4
5496, 2525.9347813525005, 8
5497, 2526.3942813673, 8
5498, 2526.8537813821004, 10
5499, 2527.3132813969005, 4
5500, 2527.7727814117, 7
5501, 2528.2322814265003, 12
5502, 2528.6917814413005, 7
5503, 2529.1512814561, 4
5504, 2529.6107814709003, 13
5505, 2530.0702814857004, 8
5506, 2530.5297815005, 8
5507, 2530.9892815153003, 8
5508, 2531.4487815301004, 3
5509, 2531.9082815449, 13
5510, 2532.3677815597002, 3
5511, 2532.8272815745004, 3
5512, 2533.2867815893005, 5
5513, 2533.7462816041, 14
5514, 2534.2057816189003, 7
5515, 2534.6652816337005, 4
5516, 2535.1247816485, 3
5517, 2535.5842816633003, 14
5518, 2536.0437816781005, 10
5519, 2536.5032816929, 10
5520, 2536.9627817077003, 10
5521, 2537.4222817225004, 11
5522, 2537.8817817373, 11
5523, 2538.3412817521003, 6
5524, 2538.8007817669004, 12
5525, 2539.2602817817, 7
5526, 2539.7197817965002, 6
5527, 2540.1792818113004, 6
5528, 2540.6387818261005, 10
5529, 2541.0982818409, 5
5530, 2541.5577818557003, 13
5531, 2542.0172818705005, 6
5532, 2542.4767818853, 5
5533, 2542.9362819001003, 8
5534, 2543.3957819149005, 6
5535, 2543.8552819297, 7
5536, 2544.3147819445003, 5
5537, 2544.7742819593004, 10
5538, 2545.2337819741, 10
5539, 2545.6932819889003, 8
5540, 2546.1527820037004, 6
5541, 2546.6122820185, 6
5542, 2547.0717820333, 9
5543, 2547.5312820481004, 11
5544, 2547.9907820629005, 7
5545, 2548.4502820777, 6
5546, 2548.9097820925003, 12
5547, 2549.3692821073005, 5
5548, 2549.8287821221, 10
5549, 2550.2882821369003, 10
5550, 2550.7477821517004, 11
5551, 2551.2072821665, 9
5552, 2551.6667821813003, 10
5553, 2552.1262821961004, 6
5554, 2552.5857822109, 15
5555, 2553.0452822257002, 14
5556, 2553.5047822405004, 14
5557, 2553.9642822553005, 8
5558, 2554.4237822701, 10
5559, 2554.8832822849004, 5
5560, 2555.3427822997005, 4
5561, 2555.8022823145, 8
5562, 2556.2617823293003, 14
5563, 2556.7212823441005, 6
5564, 2557.1807823589, 12
5565, 2557.6402823737003, 9
5566, 2558.0997823885004, 7
5567, 2558.5592824033, 10
5568, 2559.0187824181003, 11
5569, 2559.4782824329004, 7
5570, 2559.9377824477, 8
5571, 2560.3972824625002, 3
5572, 2560.8567824773004, 7
5573, 2561.3162824921005, 9
