Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 742.6
Real Time (s), 950.4
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
2483, 1141.4612367601, 1439
2484, 1141.9207367749, 1431
2485, 1142.3802367897001, 1358
2486, 1142.8397368045, 1420
2487, 1143.2992368193, 1381
2488, 1143.7587368341, 1351
2489, 1144.2182368489, 1394
2490, 1144.6777368637, 1431
2491, 1145.1372368785, 1389
2492, 1145.5967368933, 1432
2493, 1146.0562369081001, 1335
2494, 1146.5157369229, 1366
2495, 1146.9752369377, 1414
2496, 1147.4347369525, 1415
2497, 1147.8942369673, 1406
2498, 1148.3537369821, 1375
2499, 1148.8132369969, 1359
2500, 1149.2727370117, 1360
2501, 1149.7322370265001, 1363
2502, 1150.1917370413, 1365
2503, 1150.6512370561, 1416
2504, 1151.1107370709, 1356
2505, 1151.5702370857, 1446
2506, 1152.0297371005, 1387
2507, 1152.4892371153, 1402
2508, 1152.9487371301, 1369
2509, 1153.4082371449, 1417
2510, 1153.8677371597, 1439
2511, 1154.3272371745, 1400
2512, 1154.7867371893, 1368
2513, 1155.2462372041, 1455
2514, 1155.7057372189, 1419
2515, 1156.1652372337, 1401
2516, 1156.6247372485, 1369
2517, 1157.0842372633, 1479
2518, 1157.5437372781, 1386
2519, 1158.0032372929, 1385
2520, 1158.4627373077, 1429
2521, 1158.9222373225, 1393
2522, 1159.3817373373, 1475
2523, 1159.8412373521, 1492
2524, 1160.3007373669, 1460
2525, 1160.7602373817, 1415
2526, 1161.2197373965, 1422
2527, 1161.6792374113, 1504
2528, 1162.1387374261, 1477
2529, 1162.5982374409, 1576
2530, 1163.0577374557, 1568
2531, 1163.5172374705, 1586
2532, 1163.9767374853, 1602
2533, 1164.4362375001, 1668
2534, 1164.8957375149, 1738
2535, 1165.3552375297, 1739
2536, 1165.8147375445, 1780
2537, 1166.2742375593, 1847
2538, 1166.7337375741, 1882
2539, 1167.1932375889, 2023
2540, 1167.6527376037, 2166
2541, 1168.1122376185, 2155
2542, 1168.5717376333, 2212
2543, 1169.0312376481, 2302
2544, 1169.4907376629, 2523
2545, 1169.9502376777, 2591
2546, 1170.4097376925, 2897
2547, 1170.8692377073, 2935
2548, 1171.3287377221, 3234
2549, 1171.7882377369, 3515
2550, 1172.2477377517, 3819
2551, 1172.7072377665, 4197
2552, 1173.1667377813, 4541
2553, 1173.6262377961, 5060
2554, 1174.0857378109, 5463
2555, 1174.5452378257, 5964
2556, 1175.0047378405, 6605
2557, 1175.4642378553, 7272
2558, 1175.9237378701, 8053
2559, 1176.3832378849, 8913
2560, 1176.8427378997, 9734
2561, 1177.3022379145, 10797
2562, 1177.7617379293001, 11897
2563, 1178.2212379441, 13107
2564, 1178.6807379589, 14449
2565, 1179.1402379737, 16050
2566, 1179.5997379885, 17460
2567, 1180.0592380033, 19114
2568, 1180.5187380181, 20963
2569, 1180.9782380329, 22931
2570, 1181.4377380477001, 25140
2571, 1181.8972380625, 26947
2572, 1182.3567380773, 28797
2573, 1182.8162380921, 31582
2574, 1183.2757381069, 33840
2575, 1183.7352381217, 36059
2576, 1184.1947381365, 38158
2577, 1184.6542381513, 40395
2578, 1185.1137381661001, 43029
2579, 1185.5732381809, 45308
2580, 1186.0327381957, 47812
2581, 1186.4922382105, 49473
2582, 1186.9517382253, 51589
2583, 1187.4112382401, 53579
2584, 1187.8707382549, 54954
2585, 1188.3302382697, 56097
2586, 1188.7897382845001, 57716
2587, 1189.2492382993, 57687
2588, 1189.7087383141, 58714
2589, 1190.1682383289, 59206
2590, 1190.6277383437, 59508
2591, 1191.0872383585, 59060
2592, 1191.5467383733, 57916
2593, 1192.0062383881, 56999
2594, 1192.4657384029001, 55822
2595, 1192.9252384177, 54630
2596, 1193.3847384325, 52871
2597, 1193.8442384473, 50976
2598, 1194.3037384621, 48263
2599, 1194.7632384769, 46354
2600, 1195.2227384917, 43554
2601, 1195.6822385065, 41147
2602, 1196.1417385213, 38809
2603, 1196.6012385361, 35764
2604, 1197.0607385509, 33224
2605, 1197.5202385657, 30595
2606, 1197.9797385805, 28135
2607, 1198.4392385953, 25907
2608, 1198.8987386101, 23295
2609, 1199.3582386249, 20933
2610, 1199.8177386397, 18861
2611, 1200.2772386545, 16679
2612, 1200.7367386693, 14871
2613, 1201.1962386841, 13129
2614, 1201.6557386989, 11692
2615, 1202.1152387137, 10197
2616, 1202.5747387285, 8995
2617, 1203.0342387433, 7681
2618, 1203.4937387581, 6764
2619, 1203.9532387729, 6037
2620, 1204.4127387877, 5188
2621, 1204.8722388025, 4430
2622, 1205.3317388173, 3953
2623, 1205.7912388321, 3554
2624, 1206.2507388469, 3127
2625, 1206.7102388617, 2775
2626, 1207.1697388765, 2456
2627, 1207.6292388913, 2221
2628, 1208.0887389061, 1946
2629, 1208.5482389209, 1869
2630, 1209.0077389357, 1653
2631, 1209.4672389505, 1616
2632, 1209.9267389653, 1459
2633, 1210.3862389801, 1471
2634, 1210.8457389949, 1406
2635, 1211.3052390097, 1372
2636, 1211.7647390245, 1327
2637, 1212.2242390393, 1310
2638, 1212.6837390541, 1204
2639, 1213.1432390689, 1250
2640, 1213.6027390837, 1203
2641, 1214.0622390985, 1276
2642, 1214.5217391133, 1262
2643, 1214.9812391281, 1226
2644, 1215.4407391429, 1166
2645, 1215.9002391577, 1216
2646, 1216.3597391725, 1169
2647, 1216.8192391873001, 1201
2648, 1217.2787392021, 1269
2649, 1217.7382392169, 1216
2650, 1218.1977392317, 1175
2651, 1218.6572392465, 1203
2652, 1219.1167392613, 1162
2653, 1219.5762392761, 1230
2654, 1220.0357392909, 1192
2655, 1220.4952393057001, 1187
2656, 1220.9547393205, 1258
2657, 1221.4142393353, 1200
2658, 1221.8737393501, 1191
2659, 1222.3332393649, 1190
2660, 1222.7927393797, 1209
2661, 1223.2522393945, 1220
2662, 1223.7117394093, 1212
2663, 1224.1712394241001, 1208
2664, 1224.6307394389, 1221
2665, 1225.0902394537, 1269
2666, 1225.5497394685, 1144
2667, 1226.0092394833, 1237
2668, 1226.4687394981, 1161
2669, 1226.9282395129, 1129
2670, 1227.3877395277, 1157
2671, 1227.8472395425001, 1177
2672, 1228.3067395573, 1210
2673, 1228.7662395721, 1173
2674, 1229.2257395869, 1164
2675, 1229.6852396017, 1160
2676, 1230.1447396165, 1248
2677, 1230.6042396313, 1247
2678, 1231.0637396461, 1171
2679, 1231.5232396609001, 1170
2680, 1231.9827396757, 1129
2681, 1232.4422396905, 1210
2682, 1232.9017397053, 1176
2683, 1233.3612397201, 1163
2684, 1233.8207397349, 1190
2685, 1234.2802397497, 1219
2686, 1234.7397397645, 1200
2687, 1235.1992397793001, 1187
2688, 1235.6587397941, 1166
2689, 1236.1182398089, 1226
2690, 1236.5777398237, 1199
2691, 1237.0372398385, 1227
2692, 1237.4967398533, 1239
2693, 1237.9562398681, 1211
2694, 1238.4157398829, 1183
2695, 1238.8752398977, 1241
2696, 1239.3347399125, 1121
2697, 1239.7942399273, 1196
2698, 1240.2537399421, 1173
2699, 1240.7132399569, 1154
2700, 1241.1727399717, 1082
2701, 1241.6322399865, 1211
2702, 1242.0917400013, 1172
2703, 1242.5512400161, 1227
2704, 1243.0107400309, 1137
2705, 1243.4702400457, 1196
2706, 1243.9297400605, 1139
2707, 1244.3892400753, 1198
2708, 1244.8487400901, 1153
2709, 1245.3082401049, 1155
2710, 1245.7677401197, 1221
2711, 1246.2272401345, 1170
2712, 1246.6867401493, 1071
2713, 1247.1462401641, 1173
2714, 1247.6057401789, 1236
2715, 1248.0652401937, 1217
2716, 1248.5247402085, 1178
2717, 1248.9842402233, 1148
2718, 1249.4437402381, 1180
2719, 1249.9032402529, 1205
2720, 1250.3627402677, 1233
2721, 1250.8222402825, 1144
2722, 1251.2817402973, 1194
2723, 1251.7412403121, 1183
2724, 1252.2007403269, 1157
2725, 1252.6602403417, 1193
2726, 1253.1197403565, 1206
2727, 1253.5792403713, 1208
2728, 1254.0387403861, 1224
2729, 1254.4982404009, 1232
2730, 1254.9577404157, 1164
2731, 1255.4172404305, 1177
2732, 1255.8767404453001, 1102
2733, 1256.3362404601, 1209
2734, 1256.7957404749, 1231
2735, 1257.2552404897, 1163
2736, 1257.7147405045, 1235
2737, 1258.1742405193, 1227
2738, 1258.6337405341, 1216
2739, 1259.0932405489, 1203
2740, 1259.5527405637001, 1217
2741, 1260.0122405785, 1145
2742, 1260.4717405933, 1173
2743, 1260.9312406081, 1231
2744, 1261.3907406229, 1167
2745, 1261.8502406377, 1214
2746, 1262.3097406525, 1191
2747, 1262.7692406673, 1176
2748, 1263.2287406821001, 1171
2749, 1263.6882406969, 1203
2750, 1264.1477407117, 1184
2751, 1264.6072407265, 1194
2752, 1265.0667407413, 1184
2753, 1265.5262407561, 1233
2754, 1265.9857407709, 1236
2755, 1266.4452407857, 1156
2756, 1266.9047408005001, 1118
2757, 1267.3642408153, 1211
2758, 1267.8237408301, 1165
2759, 1268.2832408449, 1221
2760, 1268.7427408597, 1226
2761, 1269.2022408745, 1175
2762, 1269.6617408893, 1223
2763, 1270.1212409041, 1175
2764, 1270.5807409189001, 1179
2765, 1271.0402409337, 1183
2766, 1271.4997409485, 1159
2767, 1271.9592409633, 1237
2768, 1272.4187409781, 1206
2769, 1272.8782409929, 1185
2770, 1273.3377410077, 1166
2771, 1273.7972410225, 1247
2772, 1274.2567410373001, 1213
2773, 1274.7162410521, 1206
2774, 1275.1757410669, 1186
2775, 1275.6352410817, 1227
2776, 1276.0947410965, 1122
2777, 1276.5542411113, 1234
2778, 1277.0137411261, 1207
2779, 1277.4732411409, 1240
2780, 1277.9327411557001, 1215
2781, 1278.3922411705, 1251
2782, 1278.8517411853, 1218
2783, 1279.3112412001, 1144
2784, 1279.7707412149, 1205
2785, 1280.2302412297, 1190
2786, 1280.6897412445, 1244
2787, 1281.1492412593, 1167
2788, 1281.6087412741, 1242
2789, 1282.0682412889, 1192
2790, 1282.5277413037, 1181
2791, 1282.9872413185, 1309
2792, 1283.4467413333, 1203
2793, 1283.9062413481, 1264
2794, 1284.3657413629, 1210
2795, 1284.8252413777, 1269
2796, 1285.2847413925, 1276
2797, 1285.7442414073, 1151
2798, 1286.2037414221, 1245
2799, 1286.6632414369, 1169
2800, 1287.1227414517, 1226
2801, 1287.5822414665, 1273
2802, 1288.0417414813, 1262
2803, 1288.5012414961, 1249
2804, 1288.9607415109, 1303
2805, 1289.4202415257, 1214
2806, 1289.8797415405, 1220
2807, 1290.3392415553, 1243
2808, 1290.7987415701, 1279
2809, 1291.2582415849, 1243
2810, 1291.7177415997, 1286
2811, 1292.1772416145, 1235
2812, 1292.6367416293, 1228
2813, 1293.0962416441, 1209
2814, 1293.5557416589, 1199
2815, 1294.0152416737, 1271
2816, 1294.4747416885, 1192
2817, 1294.9342417033001, 1200
2818, 1295.3937417181, 1196
2819, 1295.8532417329, 1210
2820, 1296.3127417477, 1257
2821, 1296.7722417625, 1184
2822, 1297.2317417773, 1240
2823, 1297.6912417921, 1227
2824, 1298.1507418069, 1269
2825, 1298.6102418217001, 1183
2826, 1299.0697418365, 1200
2827, 1299.5292418513, 1245
2828, 1299.9887418661, 1159
2829, 1300.4482418809, 1223
2830, 1300.9077418957, 1217
2831, 1301.3672419105, 1237
2832, 1301.8267419253, 1274
2833, 1302.2862419401001, 1274
2834, 1302.7457419549, 1207
2835, 1303.2052419697, 1231
2836, 1303.6647419845, 1250
2837, 1304.1242419993, 1217
2838, 1304.5837420141, 1243
2839, 1305.0432420289, 1220
2840, 1305.5027420437, 1180
2841, 1305.9622420585001, 1184
2842, 1306.4217420733, 1192
2843, 1306.8812420881, 1251
2844, 1307.3407421029, 1260
2845, 1307.8002421177, 1226
2846, 1308.2597421325, 1246
2847, 1308.7192421473, 1221
2848, 1309.1787421621, 1283
2849, 1309.6382421769001, 1215
2850, 1310.0977421917, 1212
2851, 1310.5572422065, 1162
2852, 1311.0167422213, 1224
2853, 1311.4762422361, 1211
2854, 1311.9357422509, 1153
2855, 1312.3952422657, 1246
2856, 1312.8547422805, 1187
2857, 1313.3142422953001, 1120
2858, 1313.7737423101, 1175
2859, 1314.2332423249, 1198
2860, 1314.6927423397, 1197
2861, 1315.1522423545, 1189
2862, 1315.6117423693, 1200
2863, 1316.0712423841, 1199
2864, 1316.5307423989, 1182
2865, 1316.9902424137001, 1223
2866, 1317.4497424285, 1160
2867, 1317.9092424433, 1162
2868, 1318.3687424581, 1141
2869, 1318.8282424729, 1111
2870, 1319.2877424877, 1228
2871, 1319.7472425025, 1160
2872, 1320.2067425173, 1155
2873, 1320.6662425321001, 1091
2874, 1321.1257425469, 1157
2875, 1321.5852425617, 1131
2876, 1322.0447425765, 1191
2877, 1322.5042425913, 1160
2878, 1322.9637426061, 1196
2879, 1323.4232426209, 1088
2880, 1323.8827426357, 1185
2881, 1324.3422426505, 1172
2882, 1324.8017426653, 1083
2883, 1325.2612426801, 1112
2884, 1325.7207426949, 1110
2885, 1326.1802427097, 1136
2886, 1326.6397427245, 1157
2887, 1327.0992427393, 1113
2888, 1327.5587427541, 1144
2889, 1328.0182427689, 1137
2890, 1328.4777427837, 1148
2891, 1328.9372427985, 1141
2892, 1329.3967428133, 1091
2893, 1329.8562428281, 1130
2894, 1330.3157428429, 1148
2895, 1330.7752428577, 1127
2896, 1331.2347428725, 1145
2897, 1331.6942428873, 1085
2898, 1332.1537429021, 1225
2899, 1332.6132429169, 1193
2900, 1333.0727429317, 1152
2901, 1333.5322429465, 1147
2902, 1333.9917429613001, 1155
2903, 1334.4512429761, 1164
2904, 1334.9107429909, 1141
2905, 1335.3702430057, 1171
2906, 1335.8297430205, 1128
2907, 1336.2892430353, 1136
2908, 1336.7487430501, 1156
2909, 1337.2082430649, 1137
2910, 1337.6677430797001, 1092
2911, 1338.1272430945, 1097
2912, 1338.5867431093, 1136
2913, 1339.0462431241, 1152
2914, 1339.5057431389, 1136
2915, 1339.9652431537, 1124
2916, 1340.4247431685, 1152
2917, 1340.8842431833, 1162
2918, 1341.3437431981001, 1087
2919, 1341.8032432129, 1106
2920, 1342.2627432277, 1152
2921, 1342.7222432425, 1108
2922, 1343.1817432573, 1153
2923, 1343.6412432721, 1088
2924, 1344.1007432869, 1135
2925, 1344.5602433017, 1119
2926, 1345.0197433165001, 1151
2927, 1345.4792433313, 1155
2928, 1345.9387433461, 1120
2929, 1346.3982433609, 1122
2930, 1346.8577433757, 1211
2931, 1347.3172433905, 1115
2932, 1347.7767434053, 1138
2933, 1348.2362434201, 1118
2934, 1348.6957434349001, 1071
2935, 1349.1552434497, 1198
2936, 1349.6147434645, 1087
2937, 1350.0742434793, 1106
2938, 1350.5337434941, 1117
2939, 1350.9932435089, 1111
2940, 1351.4527435237, 1145
2941, 1351.9122435385, 1143
2942, 1352.3717435533001, 1142
2943, 1352.8312435681, 1126
2944, 1353.2907435829, 1123
2945, 1353.7502435977, 1171
2946, 1354.2097436125, 1132
2947, 1354.6692436273, 1088
2948, 1355.1287436421, 1098
2949, 1355.5882436569, 1062
2950, 1356.0477436717001, 1159
2951, 1356.5072436865, 1192
2952, 1356.9667437013, 1071
2953, 1357.4262437161, 1156
2954, 1357.8857437309, 1124
2955, 1358.3452437457, 1109
2956, 1358.8047437605, 1154
2957, 1359.2642437753, 1170
2958, 1359.7237437901001, 1116
2959, 1360.1832438049, 1134
2960, 1360.6427438197, 1098
2961, 1361.1022438345, 1061
2962, 1361.5617438493, 1112
2963, 1362.0212438641, 1176
2964, 1362.4807438789, 1172
2965, 1362.9402438937, 1129
2966, 1363.3997439085, 1209
2967, 1363.8592439233, 1192
2968, 1364.3187439381, 1157
2969, 1364.7782439529, 1126
2970, 1365.2377439677, 1072
2971, 1365.6972439825, 1187
2972, 1366.1567439973, 1173
2973, 1366.6162440121, 1121
2974, 1367.0757440269, 1129
2975, 1367.5352440417, 1209
2976, 1367.9947440565, 1183
2977, 1368.4542440713, 1155
2978, 1368.9137440861, 1189
2979, 1369.3732441009, 1187
2980, 1369.8327441157, 1175
2981, 1370.2922441305, 1131
2982, 1370.7517441453, 1149
2983, 1371.2112441601, 1182
2984, 1371.6707441749, 1169
2985, 1372.1302441897, 1159
2986, 1372.5897442045, 1155
2987, 1373.0492442193001, 1159
2988, 1373.5087442341, 1135
2989, 1373.9682442489, 1168
2990, 1374.4277442637, 1111
2991, 1374.8872442785, 1172
2992, 1375.3467442933, 1099
2993, 1375.8062443081, 1124
2994, 1376.2657443229, 1197
2995, 1376.7252443377001, 1104
2996, 1377.1847443525, 1126
2997, 1377.6442443673, 1207
2998, 1378.1037443821, 1169
2999, 1378.5632443969, 1257
3000, 1379.0227444117, 1165
3001, 1379.4822444265, 1134
3002, 1379.9417444413, 1145
3003, 1380.4012444561001, 1171
3004, 1380.8607444709, 1102
3005, 1381.3202444857, 1175
3006, 1381.7797445005, 1109
3007, 1382.2392445153, 1145
3008, 1382.6987445301, 1177
3009, 1383.1582445449, 1174
3010, 1383.6177445597, 1166
3011, 1384.0772445745001, 1151
3012, 1384.5367445893, 1158
3013, 1384.9962446041, 1162
3014, 1385.4557446189, 1214
3015, 1385.9152446337, 1141
3016, 1386.3747446485, 1156
3017, 1386.8342446633, 1123
3018, 1387.2937446781, 1175
3019, 1387.7532446929001, 1212
3020, 1388.2127447077, 1139
3021, 1388.6722447225, 1157
3022, 1389.1317447373, 1198
3023, 1389.5912447521, 1161
3024, 1390.0507447669, 1170
3025, 1390.5102447817, 1100
3026, 1390.9697447965, 1201
3027, 1391.4292448113001, 1132
3028, 1391.8887448261, 1115
3029, 1392.3482448409, 1099
3030, 1392.8077448557, 1171
3031, 1393.2672448705, 1191
3032, 1393.7267448853, 1149
3033, 1394.1862449001, 1107
3034, 1394.6457449149, 1170
3035, 1395.1052449297001, 1157
3036, 1395.5647449445, 1147
3037, 1396.0242449593, 1101
3038, 1396.4837449741, 1207
3039, 1396.9432449889, 1077
3040, 1397.4027450037, 1113
3041, 1397.8622450185, 1113
3042, 1398.3217450333, 1134
3043, 1398.7812450481001, 1142
3044, 1399.2407450629, 1111
3045, 1399.7002450777, 1132
3046, 1400.1597450925, 1070
3047, 1400.6192451073, 1112
3048, 1401.0787451221, 1061
3049, 1401.5382451369, 1131
3050, 1401.9977451517, 1090
3051, 1402.4572451665001, 1073
3052, 1402.9167451813, 1127
3053, 1403.3762451961, 1123
3054, 1403.8357452109, 1083
3055, 1404.2952452257, 1072
3056, 1404.7547452405, 1090
3057, 1405.2142452553, 1080
3058, 1405.6737452701, 1072
3059, 1406.1332452849, 1028
3060, 1406.5927452997, 1066
3061, 1407.0522453145, 1030
3062, 1407.5117453293, 1100
3063, 1407.9712453441, 978
3064, 1408.4307453589, 1136
3065, 1408.8902453737, 1069
3066, 1409.3497453885, 1075
3067, 1409.8092454033, 1084
3068, 1410.2687454181, 1147
3069, 1410.7282454329, 1122
3070, 1411.1877454477, 1036
3071, 1411.6472454625, 1085
3072, 1412.1067454773, 1079
3073, 1412.5662454921, 1115
3074, 1413.0257455069, 1099
3075, 1413.4852455217, 1076
3076, 1413.9447455365, 1075
3077, 1414.4042455513, 1068
3078, 1414.8637455661, 993
3079, 1415.3232455809, 1002
3080, 1415.7827455957001, 1079
3081, 1416.2422456105, 1054
3082, 1416.7017456253, 1067
3083, 1417.1612456401, 1070
3084, 1417.6207456549, 999
3085, 1418.0802456697, 1064
3086, 1418.5397456845, 1054
3087, 1418.9992456993, 1032
3088, 1419.4587457141001, 1024
3089, 1419.9182457289, 1026
3090, 1420.3777457437, 1038
3091, 1420.8372457585, 1005
3092, 1421.2967457733, 1041
3093, 1421.7562457881, 1056
3094, 1422.2157458029, 1072
3095, 1422.6752458177, 1044
3096, 1423.1347458325001, 990
3097, 1423.5942458473, 1093
3098, 1424.0537458621, 1109
3099, 1424.5132458769, 1025
3100, 1424.9727458917, 1020
3101, 1425.4322459065, 1013
3102, 1425.8917459213, 1010
3103, 1426.3512459361, 1039
3104, 1426.8107459509001, 1056
3105, 1427.2702459657, 1000
3106, 1427.7297459805, 1013
3107, 1428.1892459953, 1043
3108, 1428.6487460101, 1013
3109, 1429.1082460249, 1032
3110, 1429.5677460397, 1050
3111, 1430.0272460545, 995
3112, 1430.4867460693001, 1086
3113, 1430.9462460841, 958
3114, 1431.4057460989, 1045
3115, 1431.8652461137, 992
3116, 1432.3247461285, 964
3117, 1432.7842461433, 974
3118, 1433.2437461581, 1017
3119, 1433.7032461729, 1002
3120, 1434.1627461877001, 1002
3121, 1434.6222462025, 1010
3122, 1435.0817462173, 1010
3123, 1435.5412462321, 1029
3124, 1436.0007462469, 1025
3125, 1436.4602462617, 961
3126, 1436.9197462765, 1053
3127, 1437.3792462913, 982
3128, 1437.8387463061001, 1003
3129, 1438.2982463209, 1052
3130, 1438.7577463357, 1038
3131, 1439.2172463505, 1028
3132, 1439.6767463653, 1048
3133, 1440.1362463801, 1085
3134, 1440.5957463949, 1001
3135, 1441.0552464097, 1032
3136, 1441.5147464245001, 1047
3137, 1441.9742464393, 1011
3138, 1442.4337464541, 1042
3139, 1442.8932464689, 1021
3140, 1443.3527464837, 1011
3141, 1443.8122464985, 1025
3142, 1444.2717465133, 1053
3143, 1444.7312465281, 1035
3144, 1445.1907465429001, 1045
3145, 1445.6502465577, 1009
3146, 1446.1097465725, 1003
3147, 1446.5692465873, 980
3148, 1447.0287466021, 1072
3149, 1447.4882466169, 973
3150, 1447.9477466317, 995
3151, 1448.4072466465, 992
3152, 1448.8667466613, 1075
3153, 1449.3262466761, 929
3154, 1449.7857466909, 1066
3155, 1450.2452467057, 1005
3156, 1450.7047467205, 1055
3157, 1451.1642467353, 1029
3158, 1451.6237467501, 1060
3159, 1452.0832467649, 986
3160, 1452.5427467797, 1072
3161, 1453.0022467945, 982
3162, 1453.4617468093, 975
3163, 1453.9212468241, 1026
3164, 1454.3807468389, 1008
3165, 1454.8402468537001, 1042
3166, 1455.2997468685, 1021
3167, 1455.7592468833, 1044
3168, 1456.2187468981, 995
3169, 1456.6782469129, 1076
3170, 1457.1377469277, 1053
3171, 1457.5972469425, 1003
3172, 1458.0567469573, 1022
3173, 1458.5162469721001, 1033
3174, 1458.9757469869, 1035
3175, 1459.4352470017, 1032
3176, 1459.8947470165, 1037
3177, 1460.3542470313, 959
3178, 1460.8137470461, 1067
3179, 1461.2732470609, 1030
3180, 1461.7327470757, 1008
3181, 1462.1922470905001, 975
3182, 1462.6517471053, 989
3183, 1463.1112471201, 1039
3184, 1463.5707471349, 1074
3185, 1464.0302471497, 1017
3186, 1464.4897471645, 1051
3187, 1464.9492471793, 963
3188, 1465.4087471941, 1004
3189, 1465.8682472089001, 998
3190, 1466.3277472237, 1017
3191, 1466.7872472385, 1006
3192, 1467.2467472533, 1082
3193, 1467.7062472681, 1002
3194, 1468.1657472829, 998
3195, 1468.6252472977, 1048
3196, 1469.0847473125, 1027
3197, 1469.5442473273001, 971
3198, 1470.0037473421, 959
3199, 1470.4632473569, 977
3200, 1470.9227473717, 1083
3201, 1471.3822473865, 1035
3202, 1471.8417474013, 972
3203, 1472.3012474161, 1041
3204, 1472.7607474309, 1001
3205, 1473.2202474457001, 984
3206, 1473.6797474605, 1037
3207, 1474.1392474753, 1046
3208, 1474.5987474901, 1019
3209, 1475.0582475049, 1013
3210, 1475.5177475197, 949
3211, 1475.9772475345, 990
3212, 1476.4367475493, 1036
3213, 1476.8962475641001, 1113
3214, 1477.3557475789, 999
3215, 1477.8152475937, 1019
3216, 1478.2747476085, 1029
3217, 1478.7342476233, 983
3218, 1479.1937476381, 940
3219, 1479.6532476529, 953
3220, 1480.1127476677, 1073
3221, 1480.5722476825001, 1040
3222, 1481.0317476973, 1034
3223, 1481.4912477121, 1059
3224, 1481.9507477269, 1040
3225, 1482.4102477417, 1009
3226, 1482.8697477565, 1032
3227, 1483.3292477713, 997
3228, 1483.7887477861, 984
3229, 1484.2482478009001, 1010
3230, 1484.7077478157, 1025
3231, 1485.1672478305, 1085
3232, 1485.6267478453, 1002
3233, 1486.0862478601, 973
3234, 1486.5457478749, 1018
3235, 1487.0052478897, 999
3236, 1487.4647479045, 993
3237, 1487.9242479193001, 1013
3238, 1488.3837479341, 980
3239, 1488.8432479489, 958
3240, 1489.3027479637, 982
3241, 1489.7622479785, 1024
3242, 1490.2217479933, 1040
3243, 1490.6812480081, 949
3244, 1491.1407480229, 985
3245, 1491.6002480377, 1043
3246, 1492.0597480525, 1032
3247, 1492.5192480673, 960
3248, 1492.9787480821, 1011
3249, 1493.4382480969, 1042
3250, 1493.8977481117001, 998
3251, 1494.3572481265, 1055
3252, 1494.8167481413, 1018
3253, 1495.2762481561, 1034
3254, 1495.7357481709, 958
3255, 1496.1952481857, 960
3256, 1496.6547482005, 1022
3257, 1497.1142482153, 1005
3258, 1497.5737482301001, 1030
3259, 1498.0332482449, 945
3260, 1498.4927482597, 1034
3261, 1498.9522482745, 986
3262, 1499.4117482893, 1036
3263, 1499.8712483041, 1017
3264, 1500.3307483189, 1072
3265, 1500.7902483337, 994
3266, 1501.2497483485001, 980
3267, 1501.7092483633, 986
3268, 1502.1687483781, 1010
3269, 1502.6282483929, 948
3270, 1503.0877484077, 985
3271, 1503.5472484225, 1008
3272, 1504.0067484373, 988
3273, 1504.4662484521, 935
3274, 1504.9257484669001, 1040
3275, 1505.3852484817, 952
3276, 1505.8447484965, 983
3277, 1506.3042485113, 961
3278, 1506.7637485261, 1011
3279, 1507.2232485409, 1038
3280, 1507.6827485557, 986
3281, 1508.1422485705, 1024
3282, 1508.6017485853001, 1003
3283, 1509.0612486001, 1063
3284, 1509.5207486149, 1036
3285, 1509.9802486297, 985
3286, 1510.4397486445, 1030
3287, 1510.8992486593, 1056
3288, 1511.3587486741, 993
3289, 1511.8182486889, 971
3290, 1512.2777487037001, 977
3291, 1512.7372487185, 990
3292, 1513.1967487333, 935
3293, 1513.6562487481, 989
3294, 1514.1157487629, 976
3295, 1514.5752487777, 978
3296, 1515.0347487925, 1022
3297, 1515.4942488073, 1007
3298, 1515.9537488221001, 1004
3299, 1516.4132488369, 957
3300, 1516.8727488517, 1012
3301, 1517.3322488665, 997
3302, 1517.7917488813, 984
3303, 1518.2512488961, 966
3304, 1518.7107489109, 990
3305, 1519.1702489257, 953
3306, 1519.6297489405001, 1033
3307, 1520.0892489553, 1030
3308, 1520.5487489701, 992
3309, 1521.0082489849, 967
3310, 1521.4677489997, 992
3311, 1521.9272490145, 1039
3312, 1522.3867490293, 1002
3313, 1522.8462490441, 960
3314, 1523.3057490589001, 988
3315, 1523.7652490737, 1006
3316, 1524.2247490885, 961
3317, 1524.6842491033, 985
3318, 1525.1437491181, 985
3319, 1525.6032491329, 963
3320, 1526.0627491477, 971
3321, 1526.5222491625, 942
3322, 1526.9817491773001, 979
3323, 1527.4412491921, 975
3324, 1527.9007492069, 942
3325, 1528.3602492217, 950
3326, 1528.8197492365, 999
3327, 1529.2792492513, 958
3328, 1529.7387492661, 1021
3329, 1530.1982492809, 1025
3330, 1530.6577492957001, 987
3331, 1531.1172493105, 968
3332, 1531.5767493253, 1045
3333, 1532.0362493401, 1001
3334, 1532.4957493549, 1008
3335, 1532.9552493697001, 1041
3336, 1533.4147493845, 958
3337, 1533.8742493993, 1035
3338, 1534.3337494141, 940
3339, 1534.7932494289, 985
3340, 1535.2527494437, 1031
3341, 1535.7122494585, 967
3342, 1536.1717494733, 958
3343, 1536.6312494881001, 930
3344, 1537.0907495029, 1056
3345, 1537.5502495177, 939
3346, 1538.0097495325, 995
3347, 1538.4692495473, 945
3348, 1538.9287495621, 963
3349, 1539.3882495769, 1018
3350, 1539.8477495917, 1041
